"depth","best.age","min.age","max.age"
0,-85,-456,226
40,9,-255,234
60,64,-149,247
100,188,71,293
160,412,337,490
200,587,449,741
240,781,580,1019
260,886,653,1164
300,1110,814,1464
380,1620,1208,2115
401,1767,1327,2297
441,2062,1570,2653
451,2139,1635,2745
461,2217,1702,2839
471,2297,1769,2932
481,2378,1838,3027
494,2484,1930,3152
504,2568,2003,3249
514,2653,2076,3347
524,2739,2151,3445
564,3096,2467,3852
600,3434,2771,4230
660,4035,3319,4889
700,4460,3714,5349
760,5136,4349,6067
800,5611,4802,6566
830,5981,5157,6951
860,6362,5524,7344
900,6887,6035,7883
930,7295,6432,8297
960,7714,6842,8720
1000,8289,7410,9299
1030,8734,7851,9744
1060,9191,8303,10197
1100,9817,8927,10816
1120,10137,9247,11132
1140,10463,9573,11452
1160,10793,9904,11776
1200,11469,10582,12436
1220,11815,10930,12772
1240,12166,11283,13113
1260,12521,11642,13459
1280,12882,12007,13810
1300,13247,12376,14164
1320,13618,12751,14523
1340,13994,13132,14889
1360,14375,13518,15259
1380,14760,13910,15636
1400,15151,14307,16017
1420,15547,14711,16404
1440,15948,15119,16795
1450,NA,NA,NA
