"depth","best.age","min.age","max.age"
10,104,53,153
20,198,126,269
40,385,266,498
60,570,417,711
80,751,578,923
100,927,731,1128
120,1095,878,1320
140,1258,1024,1497
160,1418,1167,1672
180,1580,1308,1850
200,1747,1456,2042
220,1922,1604,2241
240,2110,1757,2450
260,2312,1930,2671
280,2534,2136,2907
300,2774,2374,3155
320,3030,2638,3418
340,3298,2915,3689
360,3576,3189,3959
380,3862,3465,4234
400,4151,3745,4516
420,4441,4028,4797
440,4729,4310,5074
450,4871,4452,5211
460,5012,4596,5346
470,5151,4743,5479
480,5287,4893,5608
500,5553,5194,5848
520,5811,5497,6078
540,6069,5799,6317
560,6332,6095,6570
580,6606,6381,6835
600,6897,6663,7127
620,7212,6964,7458
640,7554,7272,7831
660,7927,7610,8254
680,8333,7987,8714
700,8777,8406,9201
720,9261,8879,9710
740,9789,9419,10235
750,10070,9717,10502
760,10364,10036,10776
770,10670,10364,11054
780,10990,10701,11336
790,11322,11039,11633
800,11662,11365,11948
810,11976,11672,12266
820,12251,11937,12539
830,12495,12178,12788
840,12717,12392,13033
850,12926,12589,13283
860,NA,NA,NA
