"depth","best.age","min.age","max.age"
0,-23,-28,-17
12,313,284,342
20,536,489,585
30,816,745,890
40,1096,1000,1193
60,1655,1511,1802
80,2214,2022,2410
100,2774,2533,3019
120,3333,3044,3627
130,3612,3300,3932
140,3892,3555,4236
160,4451,4067,4845
180,5011,4578,5454
190,5169,4778,5568
200,5328,4975,5683
210,5487,5171,5801
220,5646,5365,5925
240,5963,5737,6196
260,6280,6067,6500
270,6439,6215,6675
280,6598,6344,6850
290,NA,NA,NA
300,NA,NA,NA
310,NA,NA,NA
320,NA,NA,NA
340,NA,NA,NA
360,NA,NA,NA
370,NA,NA,NA
380,NA,NA,NA
400,NA,NA,NA
420,NA,NA,NA
430,NA,NA,NA
440,NA,NA,NA
450,NA,NA,NA
