"depth","best.age","min.age","max.age"
69,987,889,1084
77,1128,1029,1226
85,1276,1178,1374
93,1433,1336,1527
101,1597,1504,1692
105,1683,1588,1778
113,1859,1762,1959
117,1949,1849,2051
133,2323,2205,2438
141,2515,2388,2637
149,2710,2572,2838
157,2907,2760,3040
165,3104,2952,3242
173,3300,3144,3441
181,3495,3334,3638
189,3688,3526,3837
197,3880,3717,4039
205,4071,3905,4240
213,4261,4091,4439
221,4450,4277,4632
229,4638,4465,4820
237,4825,4657,4999
245,5012,4856,5171
253,5199,5066,5336
261,5383,5279,5492
269,5554,5475,5637
277,5698,5629,5775
285,5817,5744,5918
293,5920,5838,6043
297,5970,5884,6104
301,6021,5929,6170
309,6128,6024,6291
317,6247,6128,6419
325,6379,6248,6551
333,6527,6389,6693
341,6692,6555,6849
349,6878,6746,7017
365,7317,7200,7397
373,7575,7471,7665
381,7871,7774,8010
389,8236,8129,8421
397,8661,8532,8872
405,9123,8973,9340
413,9602,9436,9810
421,10075,9900,10263
429,10520,10343,10686
437,10915,10738,11060
445,11239,11065,11377
453,11476,11302,11625
457,11566,11384,11754
469,11752,11560,11996
477,11832,11625,12073
485,11900,11702,12158
493,11978,11802,12230
501,12086,11917,12304
509,12236,12051,12407
517,12400,12199,12549
525,12545,12376,12645
533,12643,12463,12761
541,12705,12545,12866
549,12749,12578,12947
553,12771,12629,12979
557,12795,12657,13008
565,12860,12733,13071
573,12963,12851,13143
581,13110,13010,13251
589,13292,13202,13392
597,13501,13424,13577
605,13730,13657,13805
613,13977,13892,14063
621,14236,14126,14345
629,14503,14359,14637
637,14773,14599,14932
645,15043,14846,15221
653,15308,15101,15497
669,15816,15613,15997
677,16058,15865,16225
685,16290,16112,16441
693,16511,16347,16648
701,16719,16571,16859
709,16921,16782,17067
717,17127,16980,17287
725,17344,17173,17536
733,17577,17386,17829
741,17830,17617,18166
749,18105,17882,18479
757,18407,18169,18849
765,18740,18464,19195
773,19107,18763,19525
781,19489,19099,19885
789,19799,19422,20159
797,20032,19681,20351
805,20209,19903,20544
813,20353,20081,20707
821,20481,20229,20851
829,20601,20334,20958
837,20715,20418,21071
845,20827,20508,21193
865,21126,20791,21538
873,21262,20919,21677
877,21335,20990,21755
881,21413,21067,21837
889,21582,21228,22002
897,21774,21420,22184
905,21992,21648,22393
913,22240,21917,22586
921,22511,22233,22814
937,23080,22873,23297
941,23231,23033,23445
945,23386,23195,23599
949,23546,23358,23759
965,24237,24039,24443
973,24607,24406,24808
981,24990,24788,25185
989,25382,25182,25576
997,25780,25578,25978
1005,26179,25959,26378
1013,26571,26323,26780
1021,26947,26657,27171
1029,27298,26964,27550
1037,27616,27243,27907
1045,27894,27494,28230
1053,28127,27711,28510
1069,28451,27989,28918
1077,28538,28068,29043
1093,28683,28259,29200
1101,28839,28454,29321
1109,29081,28715,29509
1117,29388,29020,29756
1133,30103,29696,30506
1141,30489,30005,30991
1149,30899,30320,31513
1165,31808,31017,32631
1173,32317,31431,33204
1181,32867,31924,33780
1189,33462,32517,34351
1197,34064,33175,34893
1205,34654,33833,35403
1213,35229,34470,35930
1221,35787,35059,36484
1229,36325,35580,37033
1237,36850,36078,37576
1249,37688,36927,38465
1261,38590,37822,39381
1269,39219,38445,40016
1277,39863,39091,40690
1285,40517,39728,41360
1289,40846,40039,41693
1293,41175,40344,42018
1301,41833,40985,42700
1309,42485,41621,43370
1317,43122,42239,44019
1325,43733,42831,44658
1341,44871,43894,45884
1349,45395,44358,46480
1357,45887,44781,47044
1365,46347,45151,47564
1369,46565,45335,47830
1373,46776,45513,48099
1381,47187,45812,48595
1389,47588,46079,49101
1397,47983,46319,49655
1414,NA,NA,NA
1422,NA,NA,NA
1430,NA,NA,NA
1434,NA,NA,NA
1438,NA,NA,NA
1446,NA,NA,NA
1454,NA,NA,NA
1462,NA,NA,NA
1470,NA,NA,NA
1487,NA,NA,NA
1503,NA,NA,NA
1511,NA,NA,NA
1519,NA,NA,NA
1535,NA,NA,NA
1577,NA,NA,NA
1585,NA,NA,NA
1593,NA,NA,NA
1601,NA,NA,NA
1605,NA,NA,NA
1613,NA,NA,NA
1640,NA,NA,NA
1648,NA,NA,NA
1656,NA,NA,NA
1664,NA,NA,NA
1672,NA,NA,NA
1680,NA,NA,NA
1688,NA,NA,NA
1696,NA,NA,NA
1704,NA,NA,NA
