"depth","best.age","min.age","max.age"
2,232,162,306
6,673,602,747
10,1113,1035,1193
14,1554,1462,1646
18,1995,1881,2099
22,2436,2301,2557
26,2877,2683,3016
30,3318,3087,3477
34,3571,3407,3716
38,3825,3676,3957
42,4079,3943,4206
46,4333,4200,4457
50,4586,4444,4713
54,4840,4683,4973
58,5094,4917,5235
62,5347,5148,5512
66,5584,5372,5763
70,5770,5574,5934
74,5956,5778,6100
78,6142,5978,6279
82,6328,6176,6458
86,6513,6373,6639
90,6699,6569,6822
94,6885,6759,7004
98,7071,6946,7189
102,7257,7127,7375
106,7442,7305,7563
110,7628,7481,7754
114,7814,7655,7949
118,8021,7867,8151
122,8234,8082,8372
126,8448,8291,8607
130,8661,8493,8854
134,8874,8690,9106
138,9088,8885,9365
142,9301,9072,9623
146,9515,9255,9882
150,9728,9436,10143
154,9791,9526,10160
158,9854,9595,10176
162,9917,9649,10204
166,9980,9691,10257
170,10043,9726,10345
174,10106,9753,10452
178,10391,10066,10707
182,10749,10460,11032
186,11107,10818,11386
190,11466,11147,11763
194,11824,11454,12153
198,12182,11748,12565
202,NA,NA,NA
206,NA,NA,NA
