"depth","best.age","min.age","max.age"
6,67,38,99
18,270,229,314
30,473,416,532
42,676,602,753
54,880,787,975
66,1083,971,1197
78,1286,1156,1421
90,1489,1340,1645
100,1659,1493,1831
111.5,1853,1671,2047
123.5,2056,1855,2271
135.5,2260,2038,2495
147.5,2463,2182,2719
159.5,2666,2362,2943
171.5,2869,2541,3166
183.5,3072,2720,3390
195.5,3276,2900,3614
207.5,3479,3080,3838
219.5,3682,3260,4061
231.5,3885,3439,4285
243.5,4088,3619,4509
255.5,4292,3799,4733
267.5,4495,3978,4956
279.5,4698,4159,5180
291.5,4901,4339,5404
303.5,5104,4518,5628
315.5,5307,4698,5852
327.5,5511,4877,6075
