"depth","best.age","min.age","max.age"
850,NA,NA,NA
855,NA,NA,NA
860,NA,NA,NA
865,5910,5730,6174
870,6028,5855,6280
872,6076,5905,6321
875,6147,5978,6379
877,6194,6027,6384
880,6265,6101,6452
882,6313,6150,6496
885,6384,6224,6564
887,6431,6272,6608
890,6502,6344,6674
892,6549,6392,6718
895,6620,6463,6784
898,6691,6535,6852
902,6786,6629,6941
906,6881,6725,7033
910,6976,6820,7125
912,7023,6867,7171
917,7141,6987,7290
920,7212,7059,7363
922,7260,7106,7411
925,7331,7177,7484
927,7378,7224,7532
930,7449,7293,7605
932,7497,7341,7655
935,7568,7411,7730
937,7615,7458,7780
940,7686,7527,7854
942,7733,7574,7905
945,7804,7643,7980
947,7852,7689,8030
950,7923,7758,8105
956,8065,7894,8256
960,8160,7985,8358
966,8302,8121,8510
970,8396,8211,8612
976,8539,8345,8766
980,8633,8433,8868
986,NA,NA,NA
990,NA,NA,NA
