"depth","best.age","min.age","max.age"
1,-38,-40,-36
3,-22,-23,-21
5,-6,-7,-5
7,10,9,11
9,25,24,26
11,41,40,42
13,57,56,58
15,72,71,73
17,88,87,88
19,103,103,104
21,119,118,119
23,135,133,135
25,150,149,151
27,166,165,167
29,182,181,184
31,198,196,200
33,220,212,228
35,251,224,274
37,281,235,320
39,312,247,367
41,342,258,412
43,373,271,459
45,403,283,505
47,434,294,551
49,464,306,597
51,495,318,644
53,524,362,661
55,553,406,676
57,581,452,692
59,610,494,715
61,639,532,738
63,668,569,762
65,697,604,788
67,726,636,816
69,755,663,845
71,784,686,876
73,813,708,909
75,842,729,946
77,868,765,962
79,894,799,981
81,920,831,1004
83,946,859,1029
85,972,885,1058
87,998,907,1088
89,1024,926,1121
91,1050,940,1153
93,1077,955,1219
95,1088,972,1221
97,1099,988,1199
99,1111,1004,1206
101,1122,1022,1217
103,1133,1039,1227
105,1145,1053,1235
107,1156,1067,1245
109,1167,1079,1255
111,1178,1091,1266
113,1190,1102,1278
115,1201,1111,1291
117,1212,1118,1305
119,1224,1124,1319
121,1235,1129,1335
