"depth","best.age","min.age","max.age"
1,-25,-52,1
80,324,281,367
120,501,443,558
140,590,524,655
170,722,644,800
180,766,684,848
190,811,724,897
200,855,763,944
210,899,803,993
220,943,843,1041
230,987,883,1090
240,1032,923,1138
260,1120,1002,1235
305,1319,1181,1453
340,1474,1320,1623
380,1650,1478,1817
460,2002,1850,2153
500,2177,2037,2318
540,2352,2220,2485
580,2528,2398,2654
620,2703,2579,2834
660,2878,2751,3014
700,3053,2923,3201
740,3229,3092,3394
780,3404,3259,3589
820,3545,3402,3725
860,3655,3522,3810
900,3764,3636,3899
940,3874,3749,4000
980,3984,3855,4110
1020,4093,3950,4224
1060,4203,4029,4337
1100,NA,NA,NA
1140,NA,NA,NA
