"depth","best.age","min.age","max.age"
0,4,-61,71
40,98,33,166
80,230,124,341
120,419,273,569
160,666,493,846
200,972,779,1173
240,1338,1129,1553
280,1765,1542,1988
320,2252,2022,2483
360,2802,2567,3040
400,3414,3179,3654
440,4089,3859,4323
480,4829,4609,5049
500,5223,5009,5438
520,5632,5424,5848
540,6053,5849,6271
560,6481,6274,6699
580,6911,6702,7134
600,7339,7124,7564
620,7760,7540,7989
640,8170,7944,8400
660,8563,8331,8793
680,8936,8699,9166
700,9283,9045,9513
720,9600,9365,9829
740,9882,9654,10107
760,10125,9907,10344
780,10324,10117,10538
800,10475,10270,10686
820,10581,10373,10799
840,10657,10438,10884
860,10714,10480,10953
880,10766,10524,11016
900,10825,10581,11079
920,10905,10669,11152
940,11020,10804,11249
960,11181,10992,11383
980,11402,11232,11581
1000,11694,11504,11910
1020,12086,11849,12368
1040,12575,12247,12900
1060,13138,12699,13486
1080,13755,13199,14125
1100,14405,13723,14808
1120,NA,NA,NA
1140,NA,NA,NA
1160,NA,NA,NA
