"depth","best.age","min.age","max.age"
1,11,-24,46
7,77,33,119
13,153,97,209
19,239,185,293
25,326,271,382
31,412,353,473
37,499,433,566
43,585,510,660
49,671,588,757
62,859,753,968
72,1003,877,1132
79,1103,964,1247
88,1289,1161,1421
98,1502,1389,1619
105,1652,1546,1759
111,1780,1679,1879
116,1887,1789,1981
121,1994,1899,2085
126,2101,2010,2191
131,2207,2120,2298
136,2314,2230,2407
144,2485,2404,2583
154,2699,2617,2806
161,2851,2767,2964
171,3091,3008,3185
181,3330,3223,3444
191,3570,3426,3787
197,3673,3532,3885
202,3751,3612,3942
230,4192,4063,4327
246,4444,4307,4598
260,4665,4516,4843
268,4791,4631,4985
276,4917,4743,5131
286,NA,NA,NA
