"depth","best.age","min.age","max.age"
0,96,22,170
10,574,515,640
20,1044,978,1118
30,1506,1420,1601
40,1960,1852,2077
50,2407,2276,2544
60,2846,2697,3002
70,3278,3111,3449
80,3702,3522,3886
90,4118,3928,4312
100,4526,4330,4728
110,4927,4726,5132
126,5551,5353,5758
130,5705,5507,5910
140,6082,5889,6283
150,6452,6267,6646
160,6814,6638,6999
180,7515,7357,7678
200,8185,8036,8332
220,8825,8662,8988
230,9133,8952,9319
240,9434,9222,9648
250,9726,9480,9978
260,10012,9722,10304
265,10151,9838,10466
270,10289,9949,10626
275,10425,10058,10786
280,10559,10163,10945
285,10691,10266,11104
290,10821,10365,11263
295,10949,10461,11420
300,11075,10555,11578
305,NA,NA,NA
310,NA,NA,NA
315,NA,NA,NA
320,NA,NA,NA
325,NA,NA,NA
330,NA,NA,NA
335,NA,NA,NA
340,NA,NA,NA
345,NA,NA,NA
350,NA,NA,NA
355,NA,NA,NA
360,NA,NA,NA
365,NA,NA,NA
370,NA,NA,NA
372,NA,NA,NA
