"depth","best.age","min.age","max.age"
0,1,-53,53
15,122,31,216
25,1252,1078,1407
35,2195,1924,2449
50,2491,2294,2690
65,2823,2680,2997
75,2989,2831,3164
80,3059,2879,3237
100,3659,3427,3879
125,5095,4781,5374
130,5247,5001,5502
155,6000,5732,6265
170,6421,6202,6646
175,6561,6354,6774
190,6982,6798,7168
200,7262,7079,7436
210,7542,7354,7715
220,7822,7617,7998
230,8103,7875,8293
235,8243,8001,8444
245,8430,8226,8616
260,8712,8462,8981
275,8984,8641,9340
285,9142,8833,9466
290,9221,8921,9531
300,9378,9090,9670
320,9693,9382,9981
325,9771,9447,10067
330,9850,9510,10158
345,10086,9683,10453
350,10165,9735,10554
352,10196,9756,10595
355,10244,9787,10657
356,10259,9796,10676
357,NA,NA,NA
358,NA,NA,NA
359,NA,NA,NA
