"depth","best.age","min.age","max.age"
0,50,-10,108
10,167,112,223
30,402,332,472
50,637,537,738
70,872,737,1010
88,1084,913,1254
108,1238,1075,1401
118,1315,1155,1474
128,1392,1236,1548
148,1547,1397,1697
168,1701,1557,1846
185,1832,1693,1973
205,1987,1851,2123
225,2141,2008,2273
245,2295,2166,2425
265,2450,2322,2578
285,2604,2477,2732
305,2759,2631,2887
325,2913,2784,3043
345,3067,2938,3201
365,3222,3088,3358
385,3376,3239,3518
405,3530,3389,3677
425,3685,3537,3836
445,3839,3685,3996
465,3994,3832,4157
485,4148,3978,4318
505,4302,4124,4479
515,4380,4196,4560
525,4457,4270,4642
535,4534,4342,4723
545,NA,NA,NA
555,NA,NA,NA
565,NA,NA,NA
575,NA,NA,NA
585,NA,NA,NA
595,NA,NA,NA
605,NA,NA,NA
615,NA,NA,NA
625,NA,NA,NA
635,NA,NA,NA
645,NA,NA,NA
655,NA,NA,NA
665,NA,NA,NA
670,NA,NA,NA
675,NA,NA,NA
680,NA,NA,NA
684,NA,NA,NA
687,NA,NA,NA
690,NA,NA,NA
692,NA,NA,NA
694,NA,NA,NA
698,NA,NA,NA
702,NA,NA,NA
705,NA,NA,NA
