"sample.depths","sample.ages","Abies","Acer.negundo","Acer.rubrum","Acer.saccharinum.type","Acer.saccharum","Alnus.incana","Alnus.viridis.type","Betula","Carya","Celtis","Cephalanthus","Cornus.sericea.type","Corylus","Cupressaceae","Ephedra.trifurca.type","Ephedra.viridis.type","Ericaceae","Fagus.grandifolia","Fraxinus.nigra.type","Fraxinus.pennsylvanica.type","Fraxinus.undiff.","Ilex","Juglans.cinerea","Juglans.nigra","Juglans.undiff.","Larix","Liquidambar.styraciflua","Morus","Ostrya.type","Picea","Pinus.subg..Pinus","Pinus.subg..Strobus","Pinus.undiff.","Platanus","Populus.balsamifera.type","Populus.tremuloides.type","Populus.undiff.","Quercus","Rhus","Rubus","Salix","Sarcobatus.vermiculatus","Shepherdia.argentea","Shepherdia.canadensis","Tilia","Ulmus","Vitis","Allium","Ambrosia.type","Amorpha.type","Anemone.canadensis.type","Apiaceae","Artemisia","Asteraceae.subf..Asteroideae.undiff.","Asteraceae.subf..Cichorioideae","Brassicaceae","Campanula","Caryophyllaceae","Amaranthaceae","Dalea.purpurea","Euphorbia","Fagopyrum","Galium","Humulus.lupulus","Impatiens","Iva.annua.type","Iva.xanthifolia.type","Lamiaceae.undiff.","Liliaceae","Lycopus.type","Phlox","Pilea.type","Poaceae","Polemonium","Polygonum.amphibium","Polygonum.aviculare.type","Polygonum.lapathifolium.type","Polygonum.undiff.","Ranunculaceae.undiff.","Rosaceae.undiff.","Rumex","Sanguisorba","Thalictrum","Urtica","Xanthium","Cyperaceae","Engelhardtia"
185,3510,0,0,0,0,0,0.00316455696202532,0,0.00632911392405063,0.0759493670886076,0,0,0,0.00316455696202532,0,0,0,0,0.00632911392405063,0,0.00316455696202532,0.00316455696202532,0,0.00316455696202532,0,0,0,0.00316455696202532,0,0.00949367088607595,0,0,0,0.0348101265822785,0.0316455696202532,0,0,0,0.382911392405063,0,0,0.00632911392405063,0,0,0,0,0.0411392405063291,0,0,0.0886075949367089,0,0,0,0.00632911392405063,0.0158227848101266,0,0,0,0,0.0506329113924051,0,0,0,0,0,0,0.00316455696202532,0,0,0,0,0,0,0.104430379746835,0,0,0,0,0.00316455696202532,0,0,0,0,0.00316455696202532,0,0,0.110759493670886,0
190,3583,0,0,0,0,0,0.00324675324675325,0,0.00974025974025974,0.0649350649350649,0,0,0.00324675324675325,0,0,0,0,0,0.0162337662337662,0,0,0,0,0,0.00324675324675325,0,0,0.0064935064935065,0,0.00324675324675325,0,0,0,0.0681818181818182,0.00324675324675325,0,0,0,0.48051948051948,0,0,0.00324675324675325,0,0,0,0,0.0454545454545455,0,0,0.0584415584415584,0,0,0,0.0064935064935065,0.0064935064935065,0,0,0,0,0.0422077922077922,0,0,0,0,0.00324675324675325,0,0,0.00324675324675325,0,0,0,0,0,0.090909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0.0779220779220779,0
195,3656,0,0,0,0.00325732899022801,0,0.00977198697068404,0,0.00977198697068404,0.0651465798045603,0.00651465798045603,0,0.00651465798045603,0.00325732899022801,0.00651465798045603,0,0,0,0.00651465798045603,0,0.0162866449511401,0,0,0,0.00651465798045603,0.00325732899022801,0,0.00977198697068404,0,0.0130293159609121,0,0,0,0.0293159609120521,0.00651465798045603,0,0,0,0.407166123778502,0,0,0.00651465798045603,0,0,0,0.00325732899022801,0.0325732899022801,0,0,0.0912052117263844,0,0,0,0.00325732899022801,0.0162866449511401,0,0,0,0,0.0586319218241042,0,0,0,0,0,0,0.00325732899022801,0,0,0,0,0,0,0.0618892508143322,0,0,0,0,0,0,0,0.00325732899022801,0,0,0,0,0.110749185667752,0
205,3801,0,0,0,0,0,0.00309597523219814,0,0.00309597523219814,0.0495356037151703,0,0,0,0.00309597523219814,0,0,0,0,0.00619195046439629,0,0.00619195046439629,0,0,0.00619195046439629,0.0123839009287926,0,0,0.00619195046439629,0,0.00309597523219814,0,0,0,0.0371517027863777,0.0154798761609907,0,0,0,0.464396284829721,0,0,0.00619195046439629,0,0,0,0,0.0526315789473684,0,0,0.0897832817337461,0.00928792569659443,0,0,0,0.00928792569659443,0,0,0,0,0.0464396284829721,0,0,0,0,0,0,0.00619195046439629,0,0,0,0,0,0,0.0557275541795666,0,0,0,0,0.00309597523219814,0,0,0.00309597523219814,0,0,0,0,0.102167182662539,0
210,3874,0,0,0,0,0,0.00315457413249211,0,0,0.082018927444795,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00630914826498423,0,0,0,0,0,0,0.00315457413249211,0,0,0.00315457413249211,0.00630914826498423,0,0,0.00630914826498423,0.00630914826498423,0.00630914826498423,0,0,0,0.0220820189274448,0.00946372239747634,0,0,0,0.457413249211356,0,0,0,0,0,0,0,0.0694006309148265,0,0,0.0599369085173502,0.00946372239747634,0,0.00315457413249211,0,0,0,0,0,0,0.0378548895899054,0.00315457413249211,0,0,0,0,0,0.00315457413249211,0,0,0,0,0,0,0.107255520504732,0,0,0,0,0,0,0,0,0,0,0,0,0.0851735015772871,0
215,3946,0,0,0,0,0,0.00628930817610063,0,0,0.0283018867924528,0,0,0.00628930817610063,0.00628930817610063,0,0,0,0,0.00314465408805031,0.00314465408805031,0.00314465408805031,0,0,0.00314465408805031,0.00628930817610063,0,0,0.00314465408805031,0,0.00943396226415094,0,0,0,0.00943396226415094,0.0283018867924528,0,0,0,0.433962264150943,0,0,0.00314465408805031,0,0,0,0,0.0377358490566038,0,0,0.0660377358490566,0,0,0,0.00943396226415094,0.0188679245283019,0,0,0,0,0.0345911949685535,0,0,0,0,0.00314465408805031,0,0.00314465408805031,0,0,0,0,0,0,0.169811320754717,0,0,0,0,0.00628930817610063,0,0,0.00314465408805031,0,0,0,0,0.0943396226415094,0
220,4019,0,0,0,0,0,0,0,0.00977198697068404,0.0618892508143322,0,0,0.00325732899022801,0.00325732899022801,0,0,0,0,0,0,0.00651465798045603,0,0,0.00325732899022801,0.00977198697068404,0,0,0.00325732899022801,0,0.00651465798045603,0,0,0,0.0293159609120521,0.0162866449511401,0,0,0,0.472312703583062,0,0,0,0,0,0,0,0.0293159609120521,0,0,0.0944625407166124,0.00325732899022801,0,0,0.00977198697068404,0.0195439739413681,0,0,0,0,0.0521172638436482,0,0,0,0,0.00325732899022801,0,0,0,0,0,0,0,0,0.0912052117263844,0,0,0,0,0,0,0,0.00651465798045603,0,0,0,0,0.0651465798045603,0
225,4092,0,0,0,0,0,0.00314465408805031,0,0.00628930817610063,0.0660377358490566,0,0,0,0.00314465408805031,0,0,0,0,0,0,0,0,0,0.0125786163522013,0.00628930817610063,0.00314465408805031,0,0.00628930817610063,0,0.00943396226415094,0,0,0,0.0408805031446541,0.0125786163522013,0,0,0,0.490566037735849,0,0,0.00628930817610063,0,0,0,0,0.0628930817610063,0,0,0.0786163522012579,0,0,0,0.00314465408805031,0.00943396226415094,0,0,0,0,0.0377358490566038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754716981132075,0,0,0,0,0,0,0.00314465408805031,0,0,0,0,0,0.0628930817610063,0
230,4164,0,0,0,0,0,0,0,0.0098360655737705,0.039344262295082,0.00655737704918033,0,0.00327868852459016,0.00327868852459016,0,0,0,0,0,0,0.00327868852459016,0,0,0.00327868852459016,0.00655737704918033,0,0,0,0,0.0131147540983607,0,0,0,0.0163934426229508,0.0327868852459016,0,0,0,0.350819672131148,0,0,0.00655737704918033,0.00327868852459016,0,0,0,0.0262295081967213,0,0,0.0754098360655738,0,0,0,0,0.0131147540983607,0,0,0,0,0.059016393442623,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219672131147541,0,0,0,0,0,0,0,0,0,0,0,0,0.108196721311475,0
235,4237,0,0,0,0,0,0.00326797385620915,0,0.0163398692810458,0.065359477124183,0,0,0.00326797385620915,0,0,0,0,0,0.00326797385620915,0,0,0.00326797385620915,0,0.0065359477124183,0.00980392156862745,0.00326797385620915,0,0.00326797385620915,0,0,0,0,0,0.0261437908496732,0.0294117647058824,0,0,0,0.490196078431373,0,0,0,0,0,0,0,0.0261437908496732,0,0,0.0816993464052288,0,0,0,0.0065359477124183,0.00326797385620915,0,0,0,0,0.0718954248366013,0,0,0,0,0,0,0.00326797385620915,0,0,0,0,0,0,0.065359477124183,0,0,0,0,0,0,0,0.00326797385620915,0,0,0,0,0.0751633986928105,0
240,4310,0,0,0,0,0,0,0,0.0195439739413681,0.0521172638436482,0,0,0.00325732899022801,0,0.00325732899022801,0,0,0,0.00325732899022801,0.0130293159609121,0.00325732899022801,0,0,0,0.00651465798045603,0.00325732899022801,0,0.00325732899022801,0,0.00325732899022801,0,0,0,0.0228013029315961,0.00977198697068404,0,0,0,0.397394136807818,0,0,0.0130293159609121,0,0,0,0,0.0358306188925081,0,0,0.120521172638436,0,0,0,0.00651465798045603,0.0130293159609121,0,0,0,0,0.0456026058631922,0.00325732899022801,0,0,0,0,0,0,0,0,0,0,0,0,0.110749185667752,0,0,0,0,0,0,0,0,0,0,0,0,0.107491856677524,0
245,4382,0,0,0,0,0,0.0032258064516129,0,0.0129032258064516,0.0225806451612903,0,0,0.0032258064516129,0,0,0,0,0,0,0,0.0161290322580645,0,0,0.00967741935483871,0.0032258064516129,0,0,0.0032258064516129,0,0,0,0,0,0.0258064516129032,0.0129032258064516,0,0,0,0.4,0,0,0.0032258064516129,0,0,0,0,0.0354838709677419,0,0,0.116129032258065,0,0,0,0.0032258064516129,0.0129032258064516,0,0,0,0,0.067741935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125806451612903,0,0,0,0,0,0,0,0.0032258064516129,0,0,0,0,0.119354838709677,0
250,4455,0,0,0,0,0,0.0166666666666667,0,0.00666666666666667,0.0366666666666667,0.00333333333333333,0,0.00333333333333333,0,0,0,0,0,0,0,0.00333333333333333,0,0,0,0.00666666666666667,0,0,0,0,0,0,0,0,0.06,0.0133333333333333,0,0,0,0.36,0,0,0.00333333333333333,0.00333333333333333,0,0,0,0.0266666666666667,0,0,0.116666666666667,0,0,0,0.00333333333333333,0.0133333333333333,0,0,0,0,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216666666666667,0,0,0,0,0,0,0.00333333333333333,0,0,0.00333333333333333,0,0,0.0666666666666667,0
255,4528,0,0,0,0,0,0.0033112582781457,0,0.0198675496688742,0.0165562913907285,0,0,0.00662251655629139,0,0,0,0,0,0.00662251655629139,0.0033112582781457,0,0,0,0.0132450331125828,0.0033112582781457,0,0,0,0,0.00662251655629139,0,0,0,0.033112582781457,0.0132450331125828,0,0,0,0.301324503311258,0,0,0.00993377483443709,0,0,0,0.0033112582781457,0.0231788079470199,0.0033112582781457,0,0.182119205298013,0,0,0,0.0033112582781457,0.0496688741721854,0,0,0,0,0.0132450331125828,0,0,0,0,0,0,0.0033112582781457,0,0,0,0,0,0,0.145695364238411,0,0,0,0,0.0033112582781457,0,0,0.00662251655629139,0,0,0,0,0.125827814569536,0
260,4600,0,0,0,0,0,0.00326797385620915,0,0.00980392156862745,0.0163398692810458,0,0,0.00980392156862745,0,0,0,0,0,0,0.0065359477124183,0.00980392156862745,0,0,0,0.0065359477124183,0,0,0,0,0.00326797385620915,0,0,0,0.0065359477124183,0.0228758169934641,0,0,0,0.294117647058824,0,0,0.00980392156862745,0,0,0,0.0065359477124183,0.0228758169934641,0,0,0.143790849673203,0.00326797385620915,0,0,0.00980392156862745,0.0130718954248366,0,0,0,0,0.0326797385620915,0,0,0,0,0,0,0.0065359477124183,0,0,0,0,0,0,0.228758169934641,0,0,0,0,0,0,0,0,0,0,0,0,0.133986928104575,0
265,4673,0,0,0,0,0,0.00664451827242525,0,0.0132890365448505,0.053156146179402,0,0,0.00332225913621262,0.00332225913621262,0,0,0,0,0,0.00664451827242525,0.00332225913621262,0,0,0.00664451827242525,0.00664451827242525,0,0,0.00332225913621262,0,0.00996677740863787,0.00332225913621262,0,0,0.026578073089701,0.0199335548172757,0,0,0,0.352159468438538,0,0,0.00664451827242525,0,0,0,0,0.0365448504983389,0,0,0.116279069767442,0.00332225913621262,0,0,0.0132890365448505,0.0166112956810631,0,0,0,0,0.0132890365448505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192691029900332,0,0,0,0,0,0,0,0,0,0,0,0,0.0830564784053156,0
270,4746,0,0,0,0,0,0,0,0.00303951367781155,0.0303951367781155,0.0060790273556231,0,0.00911854103343465,0,0.0060790273556231,0,0,0,0.00303951367781155,0.0151975683890578,0.00303951367781155,0,0,0.00303951367781155,0.00303951367781155,0,0,0.00303951367781155,0.00303951367781155,0.00911854103343465,0,0,0,0.0243161094224924,0.0182370820668693,0,0,0,0.25531914893617,0,0,0.00303951367781155,0,0,0,0,0.0303951367781155,0,0,0.124620060790274,0,0,0,0.0151975683890578,0.0121580547112462,0,0,0,0,0.0243161094224924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237082066869301,0,0,0,0,0.0060790273556231,0,0,0,0,0,0,0,0.151975683890578,0
275,4787,0,0,0,0.00325732899022801,0.00325732899022801,0.00325732899022801,0,0.00325732899022801,0.0228013029315961,0.00325732899022801,0,0.00651465798045603,0,0,0,0,0,0,0.00651465798045603,0.00325732899022801,0,0,0.00651465798045603,0.00325732899022801,0,0,0.00325732899022801,0.00325732899022801,0.00325732899022801,0,0,0,0.0553745928338762,0.0293159609120521,0,0,0,0.355048859934853,0,0,0.00325732899022801,0,0,0,0,0.0130293159609121,0,0,0.104234527687296,0,0,0,0.00651465798045603,0.0325732899022801,0,0,0,0,0.0162866449511401,0,0,0,0,0,0,0,0.00325732899022801,0,0,0,0,0,0.198697068403909,0,0,0,0,0.00325732899022801,0,0,0.0130293159609121,0,0,0,0,0.0912052117263844,0
280,4829,0,0,0,0,0,0.00338983050847458,0,0.00338983050847458,0.0372881355932203,0,0,0.00677966101694915,0,0,0,0,0,0,0.0135593220338983,0.00338983050847458,0,0,0.00338983050847458,0.00677966101694915,0,0,0.0135593220338983,0,0.00677966101694915,0,0,0,0.023728813559322,0.0610169491525424,0,0,0,0.4,0,0,0.00338983050847458,0,0,0,0,0.0271186440677966,0,0,0.088135593220339,0,0,0.00338983050847458,0.0101694915254237,0.0135593220338983,0,0,0,0,0.0271186440677966,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149152542372881,0,0,0,0,0.00338983050847458,0,0.00677966101694915,0,0,0,0,0,0.0847457627118644,0
285,4870,0,0,0,0,0,0,0.0033003300330033,0.0198019801980198,0.033003300330033,0,0,0.0165016501650165,0,0.0132013201320132,0,0,0,0.0033003300330033,0.0033003300330033,0,0,0.0066006600660066,0,0,0,0,0,0,0.0099009900990099,0,0,0,0.033003300330033,0,0,0,0,0.257425742574257,0,0,0.0066006600660066,0,0,0,0,0.0231023102310231,0.0033003300330033,0,0.148514851485149,0.0033003300330033,0,0,0,0,0,0,0,0,0.033003300330033,0,0,0,0,0,0,0.0066006600660066,0,0,0,0,0,0,0.194719471947195,0,0,0,0,0,0,0,0,0,0,0,0,0.181518151815182,0
300,4995,0,0,0,0,0,0,0,0.00869565217391304,0.0434782608695652,0.00289855072463768,0,0.00289855072463768,0.00289855072463768,0,0,0,0,0.00289855072463768,0.0231884057971014,0.00579710144927536,0,0,0.00289855072463768,0.00289855072463768,0,0,0.00289855072463768,0.00289855072463768,0.00289855072463768,0,0,0,0.0231884057971014,0.0173913043478261,0,0,0,0.382608695652174,0,0,0.0115942028985507,0,0,0,0.00289855072463768,0.0492753623188406,0,0,0.0927536231884058,0,0,0,0.0115942028985507,0.00869565217391304,0,0,0,0,0.0144927536231884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168115942028985,0,0,0,0,0,0,0,0.00869565217391304,0,0,0,0,0.101449275362319,0
308,5062,0,0,0,0,0,0.00327868852459016,0,0.0098360655737705,0.0262295081967213,0,0,0,0,0,0,0,0,0.00655737704918033,0.00327868852459016,0,0.00655737704918033,0,0.00655737704918033,0.00327868852459016,0,0,0.00655737704918033,0,0,0,0,0,0.039344262295082,0.0163934426229508,0,0,0,0.314754098360656,0,0,0.0098360655737705,0,0,0,0.00327868852459016,0.0262295081967213,0,0,0.127868852459016,0.0098360655737705,0,0.00327868852459016,0,0.00655737704918033,0,0,0,0,0.0262295081967213,0,0,0,0,0,0,0.00327868852459016,0,0,0,0,0,0,0.19016393442623,0,0,0,0,0,0,0,0.00327868852459016,0,0,0,0.00327868852459016,0.144262295081967,0
315,5120,0,0,0,0,0,0,0,0.00662251655629139,0.0397350993377483,0,0,0.0033112582781457,0.0033112582781457,0.00993377483443709,0,0,0,0.0033112582781457,0.0463576158940397,0.00662251655629139,0,0,0,0.0033112582781457,0,0,0.0033112582781457,0,0.00662251655629139,0,0,0,0.033112582781457,0.0165562913907285,0,0,0,0.367549668874172,0,0,0.0198675496688742,0.0033112582781457,0,0,0,0.0860927152317881,0,0,0.135761589403974,0,0,0,0.0165562913907285,0.0132450331125828,0,0,0,0,0.00662251655629139,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0860927152317881,0,0,0,0,0,0,0,0,0,0.0033112582781457,0,0,0.0794701986754967,0
322,5178,0,0,0,0,0,0.00636942675159236,0,0.00318471337579618,0.0509554140127389,0,0,0.00318471337579618,0,0,0,0,0,0.0191082802547771,0.0318471337579618,0.00318471337579618,0,0,0,0.00318471337579618,0,0,0,0,0.00636942675159236,0,0,0,0.035031847133758,0.00955414012738853,0,0,0,0.302547770700637,0,0,0.0159235668789809,0,0,0,0,0.130573248407643,0,0,0.10828025477707,0,0,0,0.0222929936305732,0.00318471337579618,0,0,0,0,0.0159235668789809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124203821656051,0,0,0,0,0,0,0,0,0,0,0,0,0.105095541401274,0
330,5245,0,0,0,0,0,0.00591715976331361,0,0.0029585798816568,0.0325443786982249,0,0,0,0.0029585798816568,0,0,0,0,0.00591715976331361,0.0355029585798817,0.0029585798816568,0,0,0.00591715976331361,0.00591715976331361,0,0,0.0029585798816568,0,0.00887573964497041,0,0,0,0.0532544378698225,0.0207100591715976,0,0,0,0.375739644970414,0,0.0029585798816568,0.0207100591715976,0,0,0,0,0.0355029585798817,0,0,0.109467455621302,0,0,0.0029585798816568,0.0029585798816568,0.0029585798816568,0,0,0,0,0.0118343195266272,0.0029585798816568,0,0,0,0,0,0,0,0,0,0,0,0,0.136094674556213,0,0,0,0,0.0029585798816568,0,0,0,0,0.0029585798816568,0,0,0.103550295857988,0
338,5311,0,0,0,0.00327868852459016,0,0,0,0,0.0262295081967213,0,0,0.00327868852459016,0,0,0,0,0,0,0.0327868852459016,0.0098360655737705,0.00327868852459016,0,0.00327868852459016,0.0098360655737705,0,0,0.00327868852459016,0,0.00327868852459016,0,0,0,0.0131147540983607,0.0360655737704918,0,0,0,0.416393442622951,0,0,0.0098360655737705,0,0,0,0,0.0622950819672131,0,0,0.108196721311475,0,0,0,0.0131147540983607,0.0098360655737705,0,0,0,0,0.0098360655737705,0,0,0,0.00327868852459016,0,0,0.00327868852459016,0,0,0,0,0,0,0.098360655737705,0,0,0,0,0,0,0,0.0098360655737705,0,0.00327868852459016,0,0,0.104918032786885,0
345,5369,0,0,0,0,0,0,0,0.00304878048780488,0.048780487804878,0,0,0.00609756097560976,0.00304878048780488,0.00914634146341463,0,0,0,0,0.0152439024390244,0.00304878048780488,0,0,0,0.00609756097560976,0,0,0.0121951219512195,0,0.00914634146341463,0,0,0,0.024390243902439,0.0335365853658537,0,0.00609756097560976,0,0.432926829268293,0,0.00304878048780488,0.00914634146341463,0,0,0,0,0.0609756097560976,0,0,0.0548780487804878,0.00304878048780488,0,0,0.00914634146341463,0.0152439024390244,0,0,0,0,0.0396341463414634,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106707317073171,0,0,0,0,0,0,0,0,0,0,0,0,0.0853658536585366,0
352,5428,0,0,0,0,0,0.0032258064516129,0,0,0.0354838709677419,0,0,0.0064516129032258,0,0,0,0,0,0.0032258064516129,0.0129032258064516,0.0225806451612903,0,0,0.0064516129032258,0.00967741935483871,0.0032258064516129,0,0,0,0.0032258064516129,0,0,0,0.0354838709677419,0.032258064516129,0,0,0,0.42258064516129,0,0,0.0064516129032258,0,0,0,0.0032258064516129,0.067741935483871,0,0,0.0741935483870968,0.0032258064516129,0,0,0.0064516129032258,0.0129032258064516,0,0,0,0,0.0225806451612903,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903225806451613,0,0,0,0,0,0,0,0.0032258064516129,0,0,0,0,0.112903225806452,0
360,5494,0,0,0,0,0,0.0028169014084507,0,0.00563380281690141,0.0197183098591549,0,0,0.0028169014084507,0.00563380281690141,0,0,0,0,0.0028169014084507,0.0366197183098592,0.0028169014084507,0,0,0.00563380281690141,0.00563380281690141,0,0,0.00563380281690141,0,0.00563380281690141,0,0,0,0.0253521126760563,0.0169014084507042,0,0,0,0.405633802816901,0,0,0,0,0,0,0,0.0873239436619718,0,0,0.12112676056338,0,0,0,0.00563380281690141,0.00563380281690141,0,0,0,0.0028169014084507,0.0225352112676056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0788732394366197,0,0,0,0,0.0028169014084507,0,0,0,0,0,0,0,0.123943661971831,0
368,5561,0,0,0,0,0,0.00320512820512821,0,0.00320512820512821,0.0256410256410256,0,0,0.00320512820512821,0,0.00641025641025641,0,0,0,0.00641025641025641,0.0256410256410256,0.016025641025641,0,0,0.00320512820512821,0.0128205128205128,0,0,0.00961538461538462,0,0.0128205128205128,0,0,0,0.0352564102564103,0.032051282051282,0,0,0.00320512820512821,0.416666666666667,0,0,0.00961538461538462,0,0,0,0.00320512820512821,0.0384615384615385,0,0,0.144230769230769,0.00320512820512821,0,0,0.0192307692307692,0.00320512820512821,0,0,0,0,0.016025641025641,0,0,0,0,0,0,0.00320512820512821,0,0.00320512820512821,0,0,0,0,0.0673076923076923,0,0,0,0,0,0,0.00320512820512821,0,0,0.00320512820512821,0,0,0.0673076923076923,0
375,5619,0,0,0,0,0,0.00311526479750779,0,0.00311526479750779,0.0249221183800623,0,0,0,0,0.00623052959501558,0,0,0,0.00311526479750779,0.0218068535825545,0.0124610591900312,0,0,0.00934579439252336,0.0155763239875389,0,0,0,0,0.00311526479750779,0,0,0,0.0155763239875389,0.0124610591900312,0,0,0,0.383177570093458,0,0,0.00934579439252336,0.00311526479750779,0.00311526479750779,0,0.00311526479750779,0.0280373831775701,0,0,0.161993769470405,0.0186915887850467,0,0,0.00623052959501558,0,0,0,0,0,0.0280373831775701,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115264797507788,0,0,0,0,0,0,0,0,0,0,0,0,0.109034267912773,0
390,5744,0,0,0,0,0,0.0028735632183908,0,0,0.0344827586206897,0.0028735632183908,0,0.0028735632183908,0,0,0,0,0,0.0028735632183908,0.0373563218390805,0.00574712643678161,0,0,0.0028735632183908,0.0028735632183908,0,0,0.00574712643678161,0,0.00574712643678161,0.0028735632183908,0,0,0.0316091954022989,0.0344827586206897,0,0.0028735632183908,0,0.402298850574713,0,0,0.014367816091954,0,0,0,0,0.074712643678161,0,0,0.126436781609195,0,0,0,0.00862068965517241,0,0,0,0,0.0028735632183908,0.0229885057471264,0.0028735632183908,0,0,0,0,0,0.0028735632183908,0,0,0,0,0,0,0.0718390804597701,0,0,0,0,0.0028735632183908,0,0,0,0,0.0114942528735632,0,0,0.0775862068965517,0
405,5868,0,0,0,0,0,0,0,0,0.0163398692810458,0,0,0.0065359477124183,0.00326797385620915,0,0,0,0,0.00326797385620915,0.0196078431372549,0,0,0,0.00326797385620915,0.00326797385620915,0,0,0,0,0.00980392156862745,0,0.00326797385620915,0,0.0261437908496732,0.0228758169934641,0,0,0,0.480392156862745,0,0,0.00326797385620915,0,0,0,0,0.0522875816993464,0,0,0.179738562091503,0,0,0,0.00980392156862745,0.00326797385620915,0,0,0,0,0.0228758169934641,0,0,0,0,0,0,0.00326797385620915,0,0,0,0,0,0,0.0686274509803922,0,0,0,0,0.0065359477124183,0,0,0,0,0,0,0,0.0522875816993464,0
420,5993,0,0,0,0,0,0,0,0.00284900284900285,0.0655270655270655,0,0,0,0,0,0,0,0,0.00284900284900285,0.0142450142450142,0.0056980056980057,0,0,0.0113960113960114,0.0056980056980057,0.00284900284900285,0,0,0,0.00284900284900285,0,0,0,0.0113960113960114,0.0199430199430199,0,0,0,0.512820512820513,0,0,0.0142450142450142,0,0,0,0.00284900284900285,0.0854700854700855,0,0,0.0911680911680912,0,0,0,0.00854700854700855,0.00284900284900285,0,0,0,0,0.0341880341880342,0.00284900284900285,0,0,0,0,0,0,0,0,0,0,0,0,0.0655270655270655,0,0,0,0,0.0056980056980057,0,0,0,0,0,0,0,0.0284900284900285,0
435,6118,0,0,0,0,0,0.00323624595469256,0,0.00323624595469256,0.058252427184466,0,0,0.00323624595469256,0,0,0,0,0,0.0323624595469256,0.00647249190938511,0.00647249190938511,0,0,0.00323624595469256,0.0194174757281553,0.00323624595469256,0,0,0,0.00970873786407767,0,0,0,0.0226537216828479,0.00323624595469256,0,0,0,0.472491909385113,0.00647249190938511,0,0.00647249190938511,0,0,0,0.00647249190938511,0.0841423948220065,0,0,0.119741100323625,0.00323624595469256,0,0,0.00323624595469256,0.00647249190938511,0,0,0,0,0.0258899676375405,0.00323624595469256,0,0,0,0,0,0.00323624595469256,0,0,0,0,0,0,0.0614886731391586,0,0,0,0,0,0,0,0,0,0,0,0,0.0226537216828479,0
450,6139,0,0,0,0,0,0.0032258064516129,0,0.0032258064516129,0.064516129032258,0.0032258064516129,0,0.0064516129032258,0,0,0,0,0,0.0032258064516129,0.0129032258064516,0,0,0,0,0.0064516129032258,0.0032258064516129,0,0.0064516129032258,0,0.00967741935483871,0,0,0,0.0290322580645161,0.0290322580645161,0,0,0,0.438709677419355,0,0,0.0032258064516129,0,0,0,0.0064516129032258,0.0774193548387097,0.0032258064516129,0,0.106451612903226,0.0032258064516129,0,0,0,0.0032258064516129,0,0,0,0,0.0709677419354839,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064516129032258,0,0,0,0.0032258064516129,0,0,0,0,0,0.0032258064516129,0,0,0.0354838709677419,0
465,6160,0,0,0,0,0,0.00666666666666667,0,0,0.03,0,0,0,0.0133333333333333,0.0133333333333333,0.00333333333333333,0,0,0.02,0.01,0.00333333333333333,0,0,0.01,0.02,0,0,0.00333333333333333,0,0.01,0,0,0,0,0.0166666666666667,0.00333333333333333,0.00666666666666667,0.00666666666666667,0.433333333333333,0,0,0.00666666666666667,0,0,0,0,0.0633333333333333,0.00333333333333333,0,0.0533333333333333,0.00333333333333333,0,0.00333333333333333,0.0133333333333333,0.00666666666666667,0,0.00333333333333333,0,0,0.08,0,0,0,0,0.00333333333333333,0,0,0,0,0,0,0,0,0.0766666666666667,0,0,0,0,0,0,0,0,0,0.00333333333333333,0,0,0.07,0
480,6181,0,0,0,0,0,0.00604229607250755,0,0,0.0574018126888218,0,0,0.00302114803625378,0,0,0,0,0,0,0.0151057401812689,0.00604229607250755,0,0,0.00906344410876133,0.0120845921450151,0,0,0,0,0.00604229607250755,0,0,0,0.0181268882175227,0.027190332326284,0,0,0,0.495468277945619,0,0,0.00906344410876133,0,0,0,0.00302114803625378,0.108761329305136,0.00302114803625378,0,0.0574018126888218,0,0,0,0.00302114803625378,0.00604229607250755,0,0,0,0,0.0332326283987915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453172205438066,0,0,0,0,0.00906344410876133,0,0,0,0,0,0,0,0.0664652567975831,0
