"depth","best.age","min.age","max.age"
40,1,-53,53
45,51,-11,112
50,101,8,197
55,151,19,288
60,201,27,381
65,366,214,523
75,722,616,833
85,1079,977,1180
95,1544,1431,1656
105,2120,2017,2220
115,2696,2599,2789
125,3271,3180,3368
135,3847,3753,3945
145,4423,4326,4532
155,4998,4897,5121
165,5574,5463,5708
175,6150,6028,6298
185,6960,6841,7093
205,8963,8763,9139
215,12663,12451,12857
225,17817,17536,18084
235,22971,22501,23361
245,28124,27418,28646
255,NA,NA,NA
265,NA,NA,NA
275,NA,NA,NA
285,NA,NA,NA
295,NA,NA,NA
305,NA,NA,NA
315,NA,NA,NA
325,NA,NA,NA
335,NA,NA,NA
345,NA,NA,NA
355,NA,NA,NA
365,NA,NA,NA
375,NA,NA,NA
385,NA,NA,NA
395,NA,NA,NA
405,NA,NA,NA
415,NA,NA,NA
425,NA,NA,NA
435,NA,NA,NA
445,NA,NA,NA
455,NA,NA,NA
465,NA,NA,NA
482,NA,NA,NA
