"depth","best.age","min.age","max.age"
0,-29,-48,-10
21,509,469,550
41,1020,948,1098
60,1507,1403,1621
80,2019,1879,2175
100,2531,2355,2726
120,3043,2832,3277
160,3650,3464,3850
200,4241,4080,4415
240,4832,4689,4983
280,5423,5291,5556
320,6014,5881,6135
360,6605,6465,6724
400,7196,7039,7320
420,7489,7324,7622
426,7563,7402,7693
470,8103,7961,8223
480,8226,8087,8347
520,8717,8579,8850
540,8962,8817,9107
556,9158,9006,9314
600,9698,9514,9885
620,9944,9743,10147
640,10189,9970,10410
660,10434,10197,10675
680,10680,10422,10939
720,NA,NA,NA
760,NA,NA,NA
