"depth","best.age","min.age","max.age"
1,-9,-28,10
20,389,355,423
30,598,553,646
40,808,751,871
50,1017,949,1096
60,1227,1145,1323
70,1436,1340,1549
80,1645,1536,1776
100,2064,1927,2228
110,2274,2124,2454
120,2483,2319,2680
140,2902,2711,3131
160,3321,3103,3583
170,3530,3299,3810
180,3740,3495,4036
190,3949,3690,4261
200,4158,3887,4487
220,4577,4278,4938
230,4787,4474,5164
240,4898,4590,5271
260,4926,4647,5245
280,4953,4671,5253
300,4981,4677,5290
320,5008,4659,5354
340,5035,4634,5439
360,5063,4593,5531
380,5090,4550,5633
390,5174,4957,5371
400,5328,5122,5517
420,5637,5448,5809
440,5945,5773,6107
460,6253,6096,6408
480,6562,6414,6710
500,6870,6726,7013
510,7025,6880,7166
520,7179,7031,7319
540,7487,7327,7624
560,7796,7619,7932
580,8104,7909,8247
590,8258,8054,8409
600,9725,9503,9942
610,11192,10785,11593
620,NA,NA,NA
630,NA,NA,NA
640,NA,NA,NA
650,NA,NA,NA
660,NA,NA,NA
670,NA,NA,NA
680,NA,NA,NA
720,NA,NA,NA
740,NA,NA,NA
760,NA,NA,NA
780,NA,NA,NA
860,NA,NA,NA
940,NA,NA,NA
1060,NA,NA,NA
