"depth","best.age","min.age","max.age"
905,0,-87,86
912,126,45,206
920,271,196,346
928,418,345,488
936,566,495,636
944,717,645,789
952,869,795,945
960,1022,944,1103
968,1177,1096,1264
976,1334,1247,1426
984,1493,1400,1590
992,1653,1554,1756
1000,1815,1710,1923
1008,1979,1869,2093
1016,2144,2029,2263
1024,2311,2191,2435
1032,2479,2356,2609
1040,2650,2522,2783
1056,2995,2862,3137
1064,3171,3034,3315
1072,3348,3208,3494
1080,3526,3385,3674
1088,3707,3564,3856
1096,3889,3745,4039
1105,4095,3950,4246
1112,4258,4112,4408
1120,4445,4300,4595
1128,4633,4488,4782
1136,4824,4680,4971
1144,5016,4874,5163
1152,5209,5069,5354
1160,5405,5266,5548
1168,5602,5464,5742
1176,5801,5665,5940
1184,6001,5867,6139
1192,6203,6071,6340
1196,6305,6173,6440
1200,6407,6275,6541
1204,6509,6378,6643
1208,6612,6481,6745
1212,6716,6583,6846
1216,6819,6686,6949
1220,6924,6790,7053
1224,7028,6895,7158
1229,7160,7025,7289
1234,7292,7157,7423
1237,7371,7236,7503
1240,7451,7314,7583
1252,7772,7632,7910
1256,7880,7739,8021
1260,7988,7845,8132
1264,8097,7951,8243
1268,8206,8058,8355
1272,8316,8163,8467
1276,8426,8270,8580
1280,8536,8377,8694
1284,8647,8483,8808
1288,8759,8590,8923
1292,8870,8697,9039
1296,8982,8804,9156
1304,9208,9021,9393
1312,9435,9237,9632
1320,9664,9453,9874
1328,9895,9669,10117
1336,10127,9888,10365
1344,10361,10106,10614
1360,10833,10545,11120
