"depth","best.age","min.age","max.age"
5,162,153,171
25,811,764,855
50,1623,1528,1712
75,2434,2290,2567
100,3246,3054,3423
125,4057,3817,4279
140,4444,4246,4634
150,4567,4391,4738
160,4969,4814,5125
175,5573,5427,5721
200,6578,6394,6763
225,7584,7328,7844
240,8064,7784,8345
250,8220,7957,8480
265,8455,8209,8695
275,8611,8371,8849
285,8767,8522,9007
300,9001,8741,9255
310,9158,8881,9428
325,9392,9080,9691
350,9783,9407,10155
375,10242,9870,10607
400,10979,10710,11260
425,11894,11689,12108
440,12443,12213,12720
450,12809,12534,13143
460,NA,NA,NA
475,NA,NA,NA
485,NA,NA,NA
490,NA,NA,NA
500,NA,NA,NA
