"depth","best.age","min.age","max.age"
840,26,-58,110
860,733,665,801
870,1087,1016,1160
880,1440,1360,1524
890,1794,1698,1893
900,2039,1951,2134
910,2284,2190,2379
920,2529,2428,2633
940,3020,2879,3152
950,3265,3107,3426
960,3510,3335,3701
980,3923,3731,4119
990,4092,3904,4280
1000,4260,4065,4452
1020,4597,4348,4822
1030,4765,4479,5017
1040,4934,4611,5221
1050,5102,4749,5440
1060,5271,4881,5660
1070,5439,5011,5871
1080,5602,5212,5987
1090,5764,5411,6097
1100,5927,5605,6213
1115,6171,5906,6406
1120,6252,6004,6472
1125,6333,6104,6544
1130,6415,6199,6615
1135,6496,6293,6689
1140,6577,6385,6765
1145,6659,6471,6841
1150,6740,6555,6921
1155,6821,6640,7005
1160,6903,6721,7091
1165,6984,6797,7177
1170,7065,6871,7266
1175,7356,7163,7553
1180,7647,7442,7845
1185,7938,7716,8149
1190,8229,7984,8464
1230,10555,9967,11063
1240,11137,10451,11724
1250,11718,10934,12385
1255,12009,11176,12717
1260,12300,11418,13048
1265,NA,NA,NA
1270,NA,NA,NA
1275,NA,NA,NA
1280,NA,NA,NA
