"depth","best.age","min.age","max.age"
0,-31,-58,-4
5,-21,-47,4
10,-11,-36,13
20,8,-15,30
30,28,5,50
40,47,24,71
50,67,41,93
55,76,49,104
60,86,56,115
70,106,72,139
80,125,88,164
85,220,182,260
90,398,359,439
95,577,533,621
100,756,707,807
103,864,811,919
110,1114,1052,1183
120,1472,1393,1561
130,1830,1733,1940
140,2188,2073,2321
150,2546,2410,2700
160,2904,2749,3082
170,3261,3088,3463
175,3440,3256,3653
180,3619,3426,3844
185,3798,3595,4035
190,3977,3764,4225
195,4175,3955,4429
200,4543,4349,4760
205,4911,4733,5099
210,5279,5109,5456
220,6015,5825,6210
230,6706,6479,6949
240,7145,6947,7354
250,7583,7410,7766
260,8022,7865,8191
270,8461,8309,8630
280,8900,8750,9101
290,9339,9177,9598
295,9558,9387,9839
297.5,NA,NA,NA
299,NA,NA,NA
302,NA,NA,NA
304.5,NA,NA,NA
308,NA,NA,NA
