"depth","best.age","min.age","max.age"
0,-45,-47,-42
20,934,913,958
30,1423,1392,1461
50,2401,2349,2464
70,3380,3306,3468
80,3869,3785,3970
90,4358,4264,4473
100,4848,4743,4975
110,5337,5222,5477
120,5826,5700,5979
130,6315,6179,6481
150,7294,7135,7484
170,8272,8093,8488
200,9085,8896,9299
220,9408,9197,9634
240,9732,9484,9991
250,9893,9622,10175
270,10217,9885,10544
280,10378,10016,10734
290,10540,10146,10927
300,10702,10277,11122
310,10863,10407,11318
320,11025,10538,11515
330,11187,10667,11712
340,11348,10796,11909
350,11510,10923,12105
360,11606,11064,12158
370,11702,11203,12211
380,11798,11340,12264
390,11894,11476,12317
400,11990,11613,12373
410,12086,11749,12431
420,12182,11882,12489
440,12374,12142,12620
450,12470,12262,12694
460,12566,12374,12777
470,12662,12480,12874
480,12758,12574,12995
490,NA,NA,NA
495,NA,NA,NA
500,NA,NA,NA
505,NA,NA,NA
510,NA,NA,NA
520,NA,NA,NA
530,NA,NA,NA
540,NA,NA,NA
550,NA,NA,NA
562,NA,NA,NA
580,NA,NA,NA
590,NA,NA,NA
600,NA,NA,NA
610,NA,NA,NA
620,NA,NA,NA
630,NA,NA,NA
