"depth","best.age","min.age","max.age"
0,0,-2,3
10,31,11,53
40,126,39,211
60,836,741,929
80,1763,1633,1894
120,3616,3360,3867
140,5144,4942,5340
170,6708,6566,6851
200,7668,7501,7816
240,8203,8050,8351
260,8471,8306,8629
280,8738,8555,8914
320,9273,9035,9496
360,9809,9501,10090
400,NA,NA,NA
422,NA,NA,NA
440,NA,NA,NA
470,NA,NA,NA
480,NA,NA,NA
485,NA,NA,NA
