"depth","best.age","min.age","max.age"
1,15,-5,35
2,56,32,80
3,98,68,127
4,139,102,175
5,180,137,225
6,221,170,273
7,262,203,322
8,304,237,372
9,345,268,421
10,386,298,470
11,427,328,520
12,469,358,569
13,510,390,619
14,551,422,669
15,592,453,718
16,633,484,768
17,675,515,817
18,716,547,867
19,757,578,916
20,798,610,966
21,840,642,1016
22,881,673,1065
23,922,705,1115
24,963,736,1164
25,1004,768,1214
26,1046,799,1263
27,1080,834,1298
28,1107,870,1318
29,1135,907,1339
30,1162,944,1359
31,1189,984,1381
32,1216,1031,1402
33,1244,1064,1425
34,1271,1095,1447
35,1298,1125,1470
36,1326,1154,1494
37,1353,1183,1519
38,1380,1211,1546
39,1408,1238,1573
40,1435,1264,1600
41,1462,1290,1630
42,1489,1316,1660
43,1517,1341,1691
44,1544,1365,1723
45,1571,1386,1753
46,1599,1407,1786
47,1626,1429,1820
48,1653,1448,1853
49,1681,1468,1888
50,1708,1487,1923
51,1735,1506,1958
52,1762,1524,1994
53,1790,1542,2030
54,1817,1560,2066
55,1845,1589,2094
56,1875,1629,2112
57,1904,1669,2131
58,1933,1709,2151
59,1963,1748,2172
60,1992,1786,2194
61,2022,1822,2215
62,2051,1857,2237
63,2080,1892,2261
64,2110,1926,2287
65,2139,1959,2314
66,2168,1991,2343
67,2198,2022,2373
68,2227,2050,2403
69,2257,2080,2436
70,2286,2109,2470
71,2315,2139,2506
72,2345,2169,2543
73,2374,2199,2581
74,2403,2227,2617
