"depth","best.age","min.age","max.age"
1,-38,-40,-36
9,53,43,62
19,167,146,187
29,280,248,311
39,394,350,435
49,507,452,559
59,620,554,683
69,724,659,785
79,828,764,888
89,933,869,991
99,1037,974,1094
109,1141,1079,1197
119,1245,1184,1300
129,1349,1290,1404
139,1453,1395,1507
149,1557,1499,1610
159,1661,1603,1714
169,1765,1707,1819
179,1869,1812,1924
189,1973,1916,2028
199,2077,2019,2132
209,2181,2124,2238
219,2285,2227,2341
229,2389,2331,2446
239,2493,2436,2552
249,2597,2539,2656
259,2701,2643,2761
269,2805,2746,2865
279,2909,2850,2970
289,3013,2953,3074
299,3117,3058,3180
309,3221,3162,3285
319,3325,3265,3390
339,3533,3472,3600
359,3741,3679,3810
379,3949,3885,4019
399,4157,4092,4229
419,4365,4298,4439
439,4573,4505,4650
459,4782,4711,4860
479,4990,4916,5070
499,5198,5122,5281
519,5406,5327,5492
539,5614,5532,5703
559,5822,5737,5915
579,6136,6045,6226
599,6449,6336,6582
619,6763,6614,6965
639,6993,6832,7209
659,7139,7007,7314
679,7285,7172,7424
699,7432,7328,7540
719,7578,7481,7674
739,7724,7627,7828
759,8014,7919,8109
779,8544,8450,8608
