"depth","best.age","min.age","max.age"
1,-21,-22,-18
2,-10,-13,-6
4,10,-1,21
7,40,16,62
8,50,23,77
9,60,29,91
10,70,34,104
12,101,63,140
14,143,103,184
20,270,207,331
24,354,273,437
30,481,369,598
40,692,524,868
50,903,678,1140
60,1120,880,1373
70,1344,1121,1572
95,1904,1694,2122
125,2576,2335,2859
145,3024,2730,3370
182,3632,3377,3909
210,4093,3838,4353
220,4257,3999,4523
230,4421,4158,4699
240,4586,4314,4881
250,4750,4467,5067
260,4914,4617,5258
265,4996,4689,5354
270,5079,4761,5451
275,5161,4831,5548
280,5258,4946,5624
285,5359,5063,5696
290,5459,5173,5774
300,5661,5378,5949
310,5863,5561,6154
330,6266,5871,6639
340,6522,6119,6909
350,6834,6469,7186
360,7145,6806,7477
380,7768,7440,8094
395,8236,7876,8591
415,8859,8427,9302
445,9442,9017,9873
455,9613,9192,10031
475,9955,9540,10363
500,10382,9958,10804
520,10724,10271,11173
540,11066,10576,11559
560,11407,10869,11952
600,12091,11417,12738
620,12433,11686,13139
640,12775,11959,13552
660,NA,NA,NA
675,NA,NA,NA
685,NA,NA,NA
705,NA,NA,NA
