"depth","best.age","min.age","max.age"
15,NA,NA,NA
31,NA,NA,NA
61,7680,7513,7842
91,9206,9057,9352
102,9696,9544,9845
112,10111,9954,10263
122,10497,10338,10656
132,10857,10693,11020
152,11499,11322,11673
165,11865,11679,12048
173,12071,11879,12262
183,12310,12108,12513
193,12528,12315,12744
203,12726,12501,12956
213,12907,12668,13152
224,13085,12829,13349
244,13361,13071,13662
254,13477,13170,13801
264,13581,13254,13928
274,13673,13327,14043
284,13754,13389,14148
295,13832,13448,14253
305,13894,13492,14337
315,13949,13529,14411
335,14040,13588,14536
366,14153,13662,14679
396,14253,13749,14781
417,14334,13842,14848
427,14379,13898,14882
447,14488,14038,14956
467,14628,14220,15050
488,14818,14449,15193
508,15049,14681,15405
528,15338,14909,15708
549,15712,15154,16159
571,NA,NA,NA
588,NA,NA,NA
