"depth","best.age","min.age","max.age"
2,152,56,248
20,1079,877,1288
40,1458,1293,1634
60,1910,1754,2074
80,2374,2215,2536
100,2839,2642,3045
120,3246,3038,3465
140,3582,3409,3761
160,3917,3757,4080
180,4253,4076,4427
200,4589,4372,4806
220,5957,5678,6282
240,7074,6847,7322
260,8191,7889,8497
280,9308,8884,9715
300,9878,9535,10220
320,10351,10056,10647
330,10588,10265,10885
340,10825,10450,11147
345,10943,10539,11289
350,11468,11142,11753
355,12264,11998,12510
358,12741,12439,13010
362,NA,NA,NA
364,NA,NA,NA
366,NA,NA,NA
371,NA,NA,NA
