"depth","best.age","min.age","max.age"
120,2566,2407,2748
130,2711,2563,2882
140,2856,2718,3016
144,2914,2778,3070
155,3074,2946,3222
160,3147,3022,3292
165,3220,3096,3361
170,3292,3172,3432
175,3365,3246,3501
180,3438,3321,3572
185,3510,3395,3642
190,3583,3470,3713
195,3656,3543,3783
205,3801,3691,3925
210,3874,3764,3995
215,3946,3837,4066
220,4019,3910,4137
225,4092,3982,4208
230,4164,4054,4279
235,4237,4125,4350
240,4310,4196,4421
245,4382,4267,4493
250,4455,4338,4566
255,4528,4408,4638
260,4600,4478,4712
265,4673,4545,4787
270,4746,4614,4865
275,4787,4659,4902
280,4829,4706,4940
285,4870,4750,4978
300,4995,4883,5100
308,5062,4953,5166
315,5120,5012,5223
322,5178,5072,5282
330,5245,5140,5349
338,5311,5207,5416
345,5369,5266,5476
352,5428,5323,5538
360,5494,5388,5609
368,5561,5453,5677
375,5619,5511,5736
390,5744,5635,5863
405,5868,5757,5998
420,5993,5877,6135
435,6118,5992,6273
450,6139,6020,6285
465,6160,6046,6298
480,6181,6070,6311
495,6201,6094,6324
510,6222,6118,6338
525,6243,6142,6353
540,6264,6165,6369
555,6285,6187,6386
570,6306,6210,6406
585,6327,6233,6427
600,6348,6254,6449
615,6369,6275,6473
630,6390,6298,6500
645,6411,6319,6527
660,6432,6340,6555
675,6453,6360,6582
690,6474,6378,6609
705,6495,6394,6637
720,6585,6492,6716
735,6675,6588,6797
750,6766,6681,6875
765,6856,6773,6954
780,6947,6866,7035
795,7037,6959,7119
810,7127,7051,7207
825,7218,7139,7295
840,7308,7227,7388
855,7399,7315,7484
870,7489,7400,7580
885,7580,7485,7677
905,7719,7627,7809
912,7767,7676,7858
920,7823,7730,7915
927,7871,7778,7966
935,7927,7832,8025
942,7975,7879,8078
950,8031,7932,8139
957,8079,7978,8193
965,8135,8030,8254
972,8183,8074,8308
980,8239,8125,8371
987,8287,8170,8427
995,8343,8220,8491
1005,8412,8282,8571
1010,8447,8313,8612
1015,8481,8343,8652
1020,8516,8374,8693
1025,8550,8405,8734
1030,8585,8435,8775
1035,8620,8466,8816
1040,8654,8495,8856
1047,8703,8537,8914
1055,8758,8585,8980
1060,8855,8638,9097
1065,8952,8637,9275
1070,9049,8621,9488
1075,9146,8590,9710
1080,9243,8554,9941
1085,9340,8517,10177
1100,9661,9018,10294
1115,9981,9492,10466
1130,10302,9903,10726
1145,10622,10205,11073
1155,10762,10355,11183
1160,10819,10379,11262
1165,10876,10370,11378
1170,10934,10336,11530
1175,10991,10287,11702
1180,11049,10225,11888
1185,11118,10508,11707
1190,11186,10342,12043
1195,11248,10867,11632
1200,11314,11249,11404
1205,11399,11332,11481
1210,11485,11411,11569
1220,11655,11569,11765
1225,11741,11648,11867
1230,11826,11725,11974
1235,11912,11797,12085
1240,11997,11865,12196
1245,12082,11936,12307
1250,12181,12025,12417
1255,12309,12162,12528
1260,12437,12289,12641
1265,12565,12413,12763
1267,12616,12461,12812
1270,12693,12533,12887
1275,12821,12653,13017
1280,12949,12772,13153
1285,13077,12889,13298
1290,13205,13007,13451
1295,13333,13125,13605
1300,13461,13243,13761
1305,13589,13358,13926
1310,13717,13469,14094
1315,13845,13581,14255
1320,13974,13692,14413
1325,14102,13803,14573
1327,14153,13847,14637
1330,14230,13913,14732
1335,14358,14022,14892
1340,14504,14187,14988
1345,14650,14328,15079
1350,14796,14441,15202
1355,14943,14550,15336
1360,15089,14660,15488
1365,15235,14767,15658
1370,15381,14868,15840
1375,15528,14962,16029
1380,15674,15047,16223
1385,15820,15128,16423
1390,15966,15207,16629
1395,16057,15323,16696
1400,16134,15450,16730
1405,16211,15575,16765
1410,16287,15700,16803
1415,16364,15823,16843
1420,16441,15943,16885
1425,16518,16060,16928
1430,16595,16175,16974
1435,16672,16290,17028
1440,16748,16402,17087
1445,16825,16509,17148
1450,16902,16608,17210
1455,16979,16702,17280
1465,17133,16864,17446
1470,NA,NA,NA
1475,NA,NA,NA
1480,NA,NA,NA
1485,NA,NA,NA
1490,NA,NA,NA
1495,NA,NA,NA
1500,NA,NA,NA
1505,NA,NA,NA
1510,NA,NA,NA
1515,NA,NA,NA
1520,NA,NA,NA
1525,NA,NA,NA
1530,NA,NA,NA
1535,NA,NA,NA
1540,NA,NA,NA
1560,NA,NA,NA
1580,NA,NA,NA
1600,NA,NA,NA
1620,NA,NA,NA
1640,NA,NA,NA
1660,NA,NA,NA
