"sample.depths","sample.ages","Acer.rubrum","Artemisia","Betula","Carya","Castanea","Cephalanthus","Asteraceae.undiff.","Corylus","Cupressaceae","Cyperaceae","Fagus","Fraxinus..tricolpate.","Galium","Poaceae.undiff.","Liquidambar","Ostrya.Carpinus","Pinus.undiff.","Platanus","Quercus","Rumex","Salix","Tilia","Tsuga","Ulmus","Alnus","Ambrosia","Populus","Amaranthaceae","Viburnum","Rosaceae","Zea","Acer.saccharum","Juglans.cinerea.type","Juglans.nigra.type","Pinus.banksiana.P..resinosa","Other.herbs","Acer.undiff.","Fraxinus..tetracolpate.","Larix","Picea","Iva.annua","Rhamnus","Morus","Myrica","Pinus.strobus","Rhus","Acer.saccharinum","Thalictrum","Urtica","Nyssa","Apiaceae","Celtis","Other.trees.and.shrubs","Abies","Cornus"
1500,4559,0.00547945205479452,0,0,0.134246575342466,0.0164383561643836,0,0,0,0,0.00547945205479452,0.0575342465753425,0.0657534246575342,0,0.00547945205479452,0,0.0164383561643836,0.0164383561643836,0.00547945205479452,0.526027397260274,0,0.00273972602739726,0.00273972602739726,0,0.0465753424657534,0.0493150684931507,0.00821917808219178,0,0.00273972602739726,0,0,0,0.0164383561643836,0,0.00273972602739726,0,0,0,0.00547945205479452,0,0.00273972602739726,0,0,0,0.00273972602739726,0,0,0.00273972602739726,0,0,0,0,0,0,0,0
1526,4945,0.0022075055187638,0.00441501103752759,0.00662251655629139,0.101545253863135,0.00883002207505519,0,0.00883002207505519,0.00441501103752759,0.0022075055187638,0.00662251655629139,0.105960264900662,0.0397350993377483,0,0.00441501103752759,0,0.0154525386313466,0.0132450331125828,0.0154525386313466,0.481236203090508,0,0.0132450331125828,0.00441501103752759,0.00441501103752759,0.0551876379690949,0.033112582781457,0.0022075055187638,0.0022075055187638,0.0022075055187638,0,0,0,0.0132450331125828,0.00662251655629139,0.00883002207505519,0.00441501103752759,0.00883002207505519,0.0022075055187638,0.00441501103752759,0,0.0022075055187638,0,0,0,0,0.00441501103752759,0,0.0022075055187638,0.0022075055187638,0,0,0.0022075055187638,0,0,0,0
1558,5364,0.00318471337579618,0.00159235668789809,0.00477707006369427,0.0923566878980892,0.00477707006369427,0,0.00159235668789809,0.00159235668789809,0.00159235668789809,0.00796178343949045,0.119426751592357,0.0509554140127389,0,0.00477707006369427,0,0.017515923566879,0.0191082802547771,0.017515923566879,0.45859872611465,0,0.00318471337579618,0.00159235668789809,0.00477707006369427,0.0828025477707006,0.0382165605095541,0.00159235668789809,0,0,0,0,0,0.0159235668789809,0.00636942675159236,0.00318471337579618,0,0.00796178343949045,0,0.00796178343949045,0.00318471337579618,0.00159235668789809,0,0.00318471337579618,0,0,0.00477707006369427,0,0.00477707006369427,0,0,0,0.00159235668789809,0,0,0,0
1574,5573,0.00157232704402516,0.00157232704402516,0.00628930817610063,0.0911949685534591,0,0,0.00314465408805031,0.00628930817610063,0,0.00314465408805031,0.141509433962264,0.059748427672956,0,0.00471698113207547,0,0.0157232704402516,0.0188679245283019,0.020440251572327,0.473270440251572,0,0.00157232704402516,0.00471698113207547,0.00628930817610063,0.0738993710691824,0.0110062893081761,0,0.00314465408805031,0.00471698113207547,0,0,0,0.0172955974842767,0.0157232704402516,0.00157232704402516,0.00157232704402516,0.00157232704402516,0,0,0,0,0.00314465408805031,0.00157232704402516,0,0,0.00314465408805031,0,0,0.00157232704402516,0,0,0,0,0,0,0
1598,5888,0.00190839694656489,0.00190839694656489,0.00572519083969466,0.066793893129771,0.00190839694656489,0,0.017175572519084,0.00572519083969466,0,0.00190839694656489,0.261450381679389,0.0324427480916031,0,0.00381679389312977,0,0.0190839694656489,0.0133587786259542,0.0229007633587786,0.375954198473282,0,0,0,0.00954198473282443,0.066793893129771,0.0324427480916031,0.00572519083969466,0,0,0,0,0,0.0248091603053435,0.00763358778625954,0.00572519083969466,0,0.00381679389312977,0,0.00572519083969466,0,0,0,0.00190839694656489,0,0,0.00190839694656489,0,0,0,0,0.00190839694656489,0,0,0,0,0
1626,6254,0,0,0.00580270793036751,0.0386847195357834,0.00386847195357834,0,0.00386847195357834,0.00193423597678917,0.00193423597678917,0.00580270793036751,0.261121856866538,0.0444874274661509,0,0.00193423597678917,0,0.0154738878143133,0.0193423597678917,0.0193423597678917,0.375241779497099,0,0,0.00193423597678917,0.00193423597678917,0.114119922630561,0.0270793036750484,0.00193423597678917,0,0,0,0,0,0.0270793036750484,0.00773694390715667,0.00193423597678917,0.00193423597678917,0.00386847195357834,0,0.00193423597678917,0,0.00193423597678917,0,0.00193423597678917,0,0,0,0,0,0,0,0.00386847195357834,0,0.00193423597678917,0,0,0
1642,6464,0,0,0.00739371534195933,0.088724584103512,0,0,0.00739371534195933,0,0,0.0055452865064695,0.238447319778189,0.0462107208872458,0,0.00369685767097967,0,0.0184842883548983,0.0166358595194085,0.0203327171903882,0.340110905730129,0.00184842883548983,0,0.00184842883548983,0.00184842883548983,0.10720887245841,0.0184842883548983,0.00739371534195933,0.00184842883548983,0,0,0,0,0.0425138632162662,0.00369685767097967,0.00739371534195933,0.0055452865064695,0,0,0.00369685767097967,0,0,0,0,0,0,0.00184842883548983,0,0,0,0,0,0,0.00184842883548983,0,0,0
1658,6674,0,0,0.00959692898272553,0.0671785028790787,0,0,0.00575815738963532,0,0,0.00191938579654511,0.245681381957774,0.0403071017274472,0,0.00191938579654511,0,0.0307101727447217,0.0249520153550864,0.00383877159309021,0.391554702495202,0,0.00191938579654511,0.00383877159309021,0.00575815738963532,0.0978886756238004,0.00191938579654511,0.00383877159309021,0,0,0,0.00191938579654511,0,0.036468330134357,0.00191938579654511,0,0.00191938579654511,0,0,0.0115163147792706,0,0,0.00191938579654511,0,0,0,0.00383877159309021,0,0.00191938579654511,0,0,0,0,0,0,0,0
1682,6988,0.00132275132275132,0,0.00396825396825397,0.0542328042328042,0,0,0.00396825396825397,0.00132275132275132,0,0.0145502645502645,0.238095238095238,0.0582010582010582,0,0.00132275132275132,0,0.0423280423280423,0.0171957671957672,0.0145502645502645,0.37962962962963,0,0.00132275132275132,0.00132275132275132,0.00529100529100529,0.108465608465608,0.00264550264550265,0.00132275132275132,0,0.00132275132275132,0,0,0,0.0238095238095238,0.00529100529100529,0.00132275132275132,0,0.00132275132275132,0,0.00264550264550265,0,0.00264550264550265,0,0,0,0,0.00396825396825397,0,0.00264550264550265,0,0,0,0.00132275132275132,0.00264550264550265,0,0,0
1698,7198,0,0.00191570881226054,0,0.0727969348659004,0,0,0.0114942528735632,0.00383141762452107,0,0.00191570881226054,0.191570881226054,0.0862068965517241,0,0.00191570881226054,0,0.0229885057471264,0.0153256704980843,0.00766283524904215,0.406130268199234,0,0,0.00574712643678161,0.00191570881226054,0.122605363984674,0.00191570881226054,0.00191570881226054,0.00191570881226054,0.00191570881226054,0,0.00191570881226054,0,0.0153256704980843,0.00766283524904215,0.00383141762452107,0,0.00191570881226054,0,0,0,0.00191570881226054,0,0,0,0,0,0,0.00191570881226054,0.00191570881226054,0,0,0,0.00191570881226054,0,0,0
1712,7381,0,0,0.00764525993883792,0.0948012232415902,0.00152905198776758,0,0.00764525993883792,0.00764525993883792,0,0.00611620795107034,0.181957186544343,0.0412844036697248,0,0.00305810397553517,0,0.0412844036697248,0.0259938837920489,0.036697247706422,0.356269113149847,0,0.00152905198776758,0.00152905198776758,0.00611620795107034,0.128440366972477,0.00152905198776758,0.00152905198776758,0,0.00152905198776758,0,0.00152905198776758,0,0.00152905198776758,0.0107033639143731,0,0,0.00305810397553517,0,0.00152905198776758,0,0.00305810397553517,0.00152905198776758,0.00152905198776758,0,0,0.0091743119266055,0,0.00764525993883792,0.00152905198776758,0,0,0,0.00305810397553517,0,0,0
1728,7590,0.00397614314115308,0,0.00198807157057654,0.0775347912524851,0.00397614314115308,0,0.0099403578528827,0.00596421471172962,0,0.00397614314115308,0.143141153081511,0.0536779324055666,0,0.0099403578528827,0,0.0437375745526839,0.0437375745526839,0.00596421471172962,0.429423459244533,0,0,0.00397614314115308,0.00198807157057654,0.0815109343936382,0.00397614314115308,0.00397614314115308,0.00397614314115308,0.00198807157057654,0,0,0,0.0417495029821074,0,0,0.00198807157057654,0.00198807157057654,0,0.00198807157057654,0,0,0,0,0,0,0.0099403578528827,0,0.00198807157057654,0,0,0,0,0.00198807157057654,0,0,0
1744,7800,0,0,0.00425531914893617,0.102127659574468,0,0,0.00851063829787234,0,0,0.00638297872340425,0.102127659574468,0.0361702127659574,0,0.00638297872340425,0,0.0468085106382979,0.025531914893617,0,0.446808510638298,0,0.00212765957446809,0.00425531914893617,0.0127659574468085,0.127659574468085,0.00212765957446809,0.00425531914893617,0.00212765957446809,0,0,0,0,0.0340425531914894,0.00851063829787234,0,0,0,0.00212765957446809,0.00212765957446809,0,0,0,0.00638297872340425,0,0,0.00425531914893617,0,0,0,0,0,0,0.00212765957446809,0,0,0
1760,8010,0,0,0.0100334448160535,0.0769230769230769,0.00167224080267559,0,0.00836120401337793,0.00167224080267559,0,0.00334448160535117,0.0769230769230769,0.0434782608695652,0,0.00668896321070234,0,0.0234113712374582,0.0351170568561873,0.0117056856187291,0.55685618729097,0,0,0.00334448160535117,0.00836120401337793,0.0785953177257525,0.00334448160535117,0.00167224080267559,0.00167224080267559,0.00501672240802676,0,0,0,0.0217391304347826,0.00668896321070234,0,0,0.00334448160535117,0,0.00167224080267559,0,0,0.00167224080267559,0,0,0,0.00334448160535117,0,0,0.00334448160535117,0,0,0,0,0,0,0
