"depth","best.age","min.age","max.age"
1146,41,17,63
1154,70,39,102
1170,130,81,179
1194,419,372,466
1242,995,928,1063
1290,1572,1477,1687
1336,2124,1995,2287
1344,2220,2084,2391
1376,2690,2566,2829
1420,3353,3211,3513
1452,3835,3668,4036
1500,4559,4322,4860
1526,4945,4676,5299
1558,5364,5123,5665
1574,5573,5341,5852
1598,5888,5674,6112
1626,6254,6072,6451
1642,6464,6290,6656
1658,6674,6508,6869
1682,6988,6828,7193
1698,7198,7038,7413
1712,7381,7218,7606
1728,7590,7423,7829
1744,7800,7626,8055
1760,8010,7826,8295
1784,8324,8127,8647
1810,8695,8488,9037
1826,9027,8840,9323
1842,9359,9188,9597
1858,9691,9527,9900
1874,10023,9860,10210
1882,10189,10024,10368
1904,10646,10471,10822
1912,10812,10631,10993
1928,11144,10946,11342
1944,11476,11255,11698
1960,11715,11524,11911
1976,11954,11778,12137
1984,12074,11898,12255
1994,12224,12036,12404
2010,12463,12247,12658
2026,12703,12445,12921
2034,12822,12542,13056
2042,12942,12639,13194
2050,13062,12736,13333
2058,NA,NA,NA
2074,NA,NA,NA
2082,NA,NA,NA
