"depth","best.age","min.age","max.age"
10,361,320,417
25,903,799,1044
35,1265,1118,1461
50,1807,1597,2088
65,2210,1999,2487
75,2432,2242,2637
85,2654,2475,2838
92,2810,2634,2985
100,2988,2813,3162
107,3144,2964,3319
115,3321,3133,3503
125,3544,3339,3736
135,3766,3542,3974
142,3922,3679,4141
150,4100,3834,4333
157,4250,3975,4490
165,4405,4151,4631
175,4600,4369,4810
185,4794,4583,4993
192,4930,4730,5123
200,5086,4894,5273
207,5222,5036,5407
215,5378,5192,5561
225,5572,5382,5760
235,5767,5564,5969
242,5903,5677,6121
250,6059,5795,6297
257,6195,5908,6452
265,6350,6108,6636
275,6710,6489,6962
285,7069,6860,7295
292,7321,7113,7536
300,7609,7396,7826
310,7968,7744,8210
325,8507,8253,8842
340,9047,8745,9495
350,9406,9069,9922
360,9696,9381,10168
365,9806,9519,10159
375,10026,9781,10295
380,10136,9894,10403
385,10246,9999,10533
390,10356,10095,10675
395,10466,10175,10831
400,10546,10256,10872
405,10626,10309,10953
410,10706,10362,11079
415,NA,NA,NA
420,NA,NA,NA
425,NA,NA,NA
430,NA,NA,NA
435,NA,NA,NA
440,NA,NA,NA
