"depth","best.age","min.age","max.age"
0,0,-2,3
5,431,393,462
10,862,785,924
15,1293,1178,1387
20,1724,1571,1850
25,2155,1963,2312
30,2585,2355,2775
35,3164,2958,3340
40,3743,3555,3914
45,4322,4143,4490
50,4900,4725,5071
55,5479,5298,5658
60,6058,5862,6250
65,6636,6419,6849
70,7215,6964,7448
75,7794,7510,8051
80,8415,8180,8657
85,9036,8799,9285
90,9658,9393,9952
95,10279,9979,10644
100,10900,10555,11345
105,11521,11111,12048
110,11774,11438,12182
115,12027,11708,12345
120,12280,11934,12597
125,12532,12094,12913
130,NA,NA,NA
140,NA,NA,NA
145,NA,NA,NA
152,NA,NA,NA
160,NA,NA,NA
180,NA,NA,NA
195,NA,NA,NA
215,NA,NA,NA
230,NA,NA,NA
