"depth","best.age","min.age","max.age"
0,-267,-764,29
5,220,-313,930
10,785,245,1728
15,1504,787,2528
20,2386,1409,3679
25,3391,2182,4690
30,4476,3078,5830
35,5600,4087,6972
40,6720,5131,8042
45,7796,6127,9033
50,8784,7114,9949
52.5,9232,7606,10356
55,9643,8078,10717
57.5,10013,8551,11062
60,10344,8951,11378
70,11367,10268,12553
80,12104,11352,13353
90,12680,12044,13943
100,13120,12406,14275
110,13444,12748,14438
120,13671,13078,14426
130,13823,13365,14399
135,13877,13488,14360
140,13920,13581,14359
145,13954,13640,14321
150,13982,13694,14324
155,14006,13745,14343
160,14028,13753,14365
170,14064,13733,14473
180,14092,13732,14556
190,14114,13754,14599
200,14129,13765,14600
210,14140,13777,14597
220,14148,13803,14623
230,14154,13821,14656
235,14156,13823,14672
240,14159,13818,14724
245,14161,13815,14763
252,14165,13809,14810
255,14167,13806,14828
265,14174,13792,14869
275,14184,13778,14906
285,14196,13769,14930
295,14210,13768,14930
305,14225,13775,14919
315,14242,13789,14890
325,14261,13801,14890
345,14302,13831,14876
365,14348,13871,14868
385,14397,13917,14898
405,14448,13949,14958
415,14474,13960,15008
