"depth","best.age","min.age","max.age"
0,-27,-59,5
5,70,39,103
10,168,135,203
15,266,230,303
20,364,324,405
25,461,417,506
30,559,511,608
35,657,603,710
40,755,696,813
45,852,789,916
50,950,881,1019
55,1048,973,1122
60,1146,1065,1225
65,1243,1157,1328
70,1341,1249,1431
75,1439,1340,1534
80,1537,1432,1637
85,1634,1524,1741
90,1732,1615,1844
95,1830,1706,1947
100,1928,1798,2051
105,2025,1889,2154
110,2123,1980,2257
115,2221,2072,2361
120,2319,2163,2464
125,2416,2254,2567
130,2514,2346,2671
135,2612,2438,2775
140,2709,2528,2878
145,2807,2620,2982
150,2905,2711,3085
155,3003,2802,3189
160,3100,2894,3293
165,3198,2986,3397
170,3296,3076,3500
175,3394,3167,3603
180,3491,3259,3708
185,3589,3351,3812
190,3687,3441,3915
195,3785,3533,4019
200,3882,3624,4123
205,3980,3715,4226
210,4078,3806,4330
215,4176,3898,4434
220,4329,4060,4579
225,4483,4223,4726
230,4637,4384,4873
235,4790,4545,5021
240,4944,4706,5171
245,5098,4866,5321
250,5251,5024,5471
255,5405,5182,5622
260,5559,5340,5774
265,5713,5498,5927
270,5866,5654,6079
275,6020,5810,6233
280,6174,5964,6387
285,6327,6117,6540
290,6481,6270,6695
295,6635,6420,6849
300,6788,6571,7005
305,6942,6720,7160
310,7096,6867,7315
315,7249,7014,7472
320,7403,7161,7630
325,7557,7307,7789
330,7710,7451,7947
335,7864,7595,8106
340,8018,7738,8265
345,8171,7880,8424
350,8325,8021,8584
355,8479,8163,8745
360,8633,8306,8908
365,8786,8448,9070
370,NA,NA,NA
375,NA,NA,NA
