"depth","best.age","min.age","max.age"
0.5,-34,-38,-29
4.5,-19,-32,-8
7.5,-8,-30,11
11.5,6,-28,36
13.5,14,-26,49
17.5,28,-24,74
19.5,36,-23,86
23.5,50,-21,112
25.5,58,-20,124
31.5,80,-17,162
37,100,-14,197
39,107,-13,210
41,114,-11,223
45,129,-9,248
49,144,-7,274
53,NA,NA,NA
59,NA,NA,NA
