"depth","best.age","min.age","max.age"
10,45,19,71
20,89,45,134
30,134,67,199
40,178,90,265
50,257,160,351
60,370,280,459
70,482,398,566
80,595,516,675
90,708,632,784
100,821,747,895
110,934,862,1007
120,1046,976,1120
130,1159,1089,1234
140,1272,1201,1350
150,1385,1312,1468
160,1498,1423,1587
170,1611,1534,1707
180,1723,1642,1830
190,1836,1749,1955
200,1949,1856,2078
205,1998,1906,2125
210,2039,1953,2161
215,2081,1999,2194
220,2122,2044,2226
225,2164,2089,2260
230,2205,2133,2298
235,2247,2176,2335
240,2288,2218,2374
245,2330,2258,2413
250,2371,2298,2455
255,2413,2328,2500
260,2454,2358,2543
265,2496,2391,2586
270,2537,2426,2629
275,2579,2461,2668
280,2620,2497,2710
285,2662,2532,2753
290,2703,2566,2796
295,2744,2601,2840
300,2806,2662,2903
305,2888,2749,2986
310,2970,2834,3068
315,3053,2915,3150
320,3135,3004,3235
325,3217,3111,3320
330,3299,3195,3407
335,3381,3273,3499
340,3463,3338,3567
345,3545,3420,3699
350,3627,3500,3797
355,3709,3576,3897
360,3791,3650,3998
365,3873,3725,4098
370,3956,3800,4198
375,4038,3875,4296
380,4120,3949,4395
385,4202,4022,4493
390,4284,4095,4590
395,4366,4168,4689
400,4448,4241,4787
405,4496,4298,4818
410,4543,4355,4850
415,4591,4409,4880
420,4639,4463,4909
425,4686,4517,4939
430,4734,4572,4970
435,4781,4624,4998
440,4829,4676,4963
445,4877,4730,5008
450,4924,4787,5057
455,4972,4843,5106
460,5019,4902,5158
465,5067,4955,5204
470,5115,5007,5253
475,5162,5058,5304
480,5210,5109,5357
485,5257,5154,5414
490,5305,5201,5472
495,5353,5246,5527
500,5400,5290,5583
505,5466,5361,5639
510,5531,5430,5695
515,5596,5499,5753
520,5662,5567,5810
525,5727,5636,5867
530,5792,5703,5923
535,5858,5766,5982
540,5923,5829,6040
545,5988,5893,6100
550,6054,5955,6159
555,6119,6018,6218
560,6184,6081,6279
565,6250,6146,6344
570,6315,6209,6411
575,6381,6270,6478
580,6446,6330,6546
585,6511,6390,6615
590,6577,6452,6687
595,6642,6510,6757
600,6736,6603,6853
605,6858,6727,6972
610,6981,6853,7094
615,7103,6977,7214
620,7225,7101,7335
625,7348,7225,7457
630,7470,7349,7579
635,7593,7473,7703
640,7715,7595,7825
645,7837,7718,7950
650,7960,7839,8074
655,8082,7960,8198
660,8204,8081,8323
665,8327,8201,8448
670,8449,8322,8574
675,8572,8442,8700
680,8694,8560,8825
685,8816,8680,8952
690,8939,8799,9078
695,9061,8917,9204
700,9184,9036,9332
705,9306,9154,9459
710,9428,9271,9585
715,9551,9389,9713
720,9673,9507,9841
725,9795,9624,9968
730,9918,9742,10097
735,10040,9858,10225
740,10163,9975,10353
745,10285,10091,10481
750,10407,10207,10609
755,10530,10324,10739
760,10652,10440,10867
765,10775,10556,10996
770,10897,10672,11125
775,10917,10736,11096
780,10937,10762,11111
785,10957,10747,11166
787.5,10967,10723,11205
790,11230,10935,11531
792.5,11493,10942,12037
795,11741,11426,12058
797.5,11933,11661,12207
800,12125,11894,12360
802.5,12317,12121,12521
805,12509,12335,12688
807.5,12702,12534,12863
810,12894,12723,13057
812.5,13086,12894,13264
815,13327,13084,13581
817.5,13568,13216,13975
820,13808,13324,14388
822.5,14049,13423,14809
825,14290,13517,15234
827.5,14531,13608,15661
830,14772,13696,16087
832.5,15012,13783,16515
835,NA,NA,NA
837.5,NA,NA,NA
840,NA,NA,NA
845,NA,NA,NA
850,NA,NA,NA
860,NA,NA,NA
870,NA,NA,NA
880,NA,NA,NA
890,NA,NA,NA
900,NA,NA,NA
910,NA,NA,NA
920,NA,NA,NA
930,NA,NA,NA
940,NA,NA,NA
950,NA,NA,NA
960,NA,NA,NA
970,NA,NA,NA
980,NA,NA,NA
990,NA,NA,NA
1000,NA,NA,NA
1010,NA,NA,NA
1020,NA,NA,NA
1030,NA,NA,NA
1040,NA,NA,NA
1050,NA,NA,NA
1060,NA,NA,NA
1070,NA,NA,NA
