"depth","best.age","min.age","max.age"
0,-1,-2,2
20,431,406,455
40,861,811,910
60,1292,1218,1367
80,1723,1623,1822
100,2154,2029,2278
120,2584,2434,2734
140,3015,2840,3190
160,3446,3246,3646
180,3877,3651,4101
200,4307,4057,4557
220,4738,4462,5012
240,5169,4868,5468
260,5599,5273,5924
280,6030,5679,6380
300,6461,6085,6836
320,6892,6490,7291
340,7322,6897,7748
360,7753,7302,8203
380,8184,7708,8659
400,8614,8113,9115
420,9045,8519,9571
440,9476,8925,10027
447,9627,9066,10185
454,9777,9209,10346
460,9907,9330,10482
467,10057,9472,10642
474,10208,9614,10801
480,10337,9736,10938
490,10553,9939,11166
497,10703,10081,11326
500,10768,10141,11393
504,NA,NA,NA
510,NA,NA,NA
517,NA,NA,NA
521,NA,NA,NA
