"depth","best.age","min.age","max.age"
0,0,-39,38
20,100,49,153
40,200,105,299
60,644,553,739
80,1089,1000,1181
100,1533,1445,1622
130,2200,2113,2288
150,2645,2556,2733
170,3089,2999,3180
190,3534,3440,3627
210,3978,3880,4075
230,4423,4321,4525
250,4867,4761,4975
270,5312,5199,5425
310,6201,6075,6328
330,6645,6513,6781
350,7090,6949,7232
370,7534,7385,7684
390,7979,7822,8137
410,8423,8258,8589
430,8867,8694,9042
450,9312,9130,9495
470,9756,9565,9947
490,10201,10001,10400
510,10645,10436,10853
530,11090,10872,11306
550,11833,11590,12082
570,12576,12211,12961
590,13320,12814,13869
600,13691,13111,14328
605,13877,13259,14559
610,14063,13405,14789
615,14249,13552,15021
620,14434,13698,15253
625,14620,13844,15485
