"depth","best.age","min.age","max.age"
5,11,-62,88
15,1022,936,1114
25,2032,1901,2181
35,3043,2862,3274
45,4053,3817,4358
55,4396,4167,4680
65,4738,4513,5002
75,5081,4860,5329
85,5423,5204,5658
95,5766,5546,5992
105,6108,5887,6333
115,6451,6227,6679
125,6793,6563,7027
135,7136,6896,7377
145,7478,7226,7728
155,7821,7552,8077
165,8163,7879,8430
175,8506,8203,8783
185,8848,8528,9139
195,9191,8851,9497
205,9533,9173,9855
215,9875,9494,10215
225,10218,9814,10575
235,10560,10132,10935
245,10903,10451,11296
255,11205,10775,11579
265,11506,11100,11868
275,11808,11422,12160
285,12110,11739,12454
295,12411,12048,12748
305,12713,12354,13048
315,13015,12662,13354
325,13316,12971,13663
335,13618,13276,13973
345,13920,13577,14284
355,14221,13874,14599
365,14523,14172,14920
375,14825,14465,15240
385,15127,14756,15565
395,15428,15042,15891
405,15730,15329,16220
415,16032,15608,16543
425,16333,15885,16868
435,16635,16163,17195
445,16937,16441,17525
455,17191,16771,17714
465,17445,17055,17895
475,17700,17302,18102
485,17954,17532,18369
495,18208,17736,18676
505,18463,17916,18997
515,NA,NA,NA
525,NA,NA,NA
535,NA,NA,NA
545,NA,NA,NA
