"depth","best.age","min.age","max.age"
15,523,500,544
20,697,667,726
40,1394,1333,1453
60,2090,1998,2179
80,2787,2665,2906
100,3431,3292,3565
120,3915,3798,4025
140,4398,4296,4506
160,4882,4783,5020
180,5366,5213,5550
200,5756,5584,5959
220,5991,5849,6176
240,6225,6118,6379
260,6460,6344,6594
280,6695,6572,6830
300,6930,6795,7073
320,7165,7014,7324
340,7399,7231,7582
360,7634,7452,7847
380,7869,7668,8107
400,8118,7917,8347
420,8410,8214,8598
440,8702,8408,8946
460,9210,8961,9454
480,9791,9461,10096
500,NA,NA,NA
510,NA,NA,NA
520,NA,NA,NA
530,NA,NA,NA
540,NA,NA,NA
550,NA,NA,NA
