"depth","best.age","min.age","max.age"
2,74,70,80
7,260,242,278
20,742,692,796
30,1113,1037,1194
40,1484,1382,1592
50,1855,1727,1990
60,2226,2072,2388
80,2967,2762,3184
90,3338,3107,3582
100,3709,3452,3980
120,4451,4142,4776
140,5061,4794,5335
160,5659,5399,5916
170,5959,5689,6230
180,6258,5959,6552
190,6557,6224,6893
200,6857,6497,7255
210,7185,6843,7565
220,7534,7233,7842
230,7883,7625,8141
240,8232,8001,8459
250,8580,8364,8802
260,8929,8716,9162
270,9256,9030,9507
280,9458,9188,9731
290,9660,9301,10046
300,9862,9388,10410
310,10494,9937,11048
315,11025,10259,11758
325,NA,NA,NA
330,NA,NA,NA
335,NA,NA,NA
340,NA,NA,NA
350,NA,NA,NA
360,NA,NA,NA
370,NA,NA,NA
380,NA,NA,NA
385,NA,NA,NA
