"depth","best.age","min.age","max.age"
270,3575,3444,3678
340,5045,4852,5181
355,5360,5153,5503
370,5675,5456,5826
385,5990,5759,6148
400,6346,6123,6500
415,6905,6781,7015
425,7278,7174,7381
430,7464,7352,7572
440,7782,7668,7893
450,8081,7968,8197
460,8380,8256,8499
470,8679,8540,8804
480,8978,8821,9113
490,9276,9098,9423
497,9486,9292,9642
502,9635,9429,9798
505,9725,9511,9892
510,9874,9648,10050
515,10024,9786,10209
520,10173,9922,10367
525,10323,10059,10527
535,10622,10330,10845
540,10771,10466,11006
545,10921,10601,11165
550,11070,10736,11325
555,NA,NA,NA
560,NA,NA,NA
565,NA,NA,NA
585,NA,NA,NA
605,NA,NA,NA
625,NA,NA,NA
