"depth","best.age","min.age","max.age"
168,33,-13,79
240,359,268,448
268,538,451,626
348,1052,967,1139
368,1181,1095,1269
448,1695,1597,1792
468,1824,1722,1925
548,2338,2220,2458
568,2466,2344,2592
645,2961,2822,3113
672,3134,2989,3295
768,3751,3580,3943
818,4093,3913,4297
828,4183,4005,4384
838,4273,4098,4473
895,4786,4616,4977
990,5641,5457,5829
1048,6163,5963,6365
1138,6972,6734,7208
1178,7332,7072,7584
1242,7908,7611,8191
1325,8655,8305,8983
1378,9132,8747,9490
1472,9978,9527,10391
1492,NA,NA,NA
1509,NA,NA,NA
1529,NA,NA,NA
