"sample.depths","sample.ages","Picea.mariana.type","Picea.undiff.","Pinus.banksiana.type","Pinus.strobus","Pinus.undiff.","Larix.laricina","Juniperus.communis.Thuja.occidentalis.type","Betula","Salix","Alnus.viridis.subsp..crispa.type","Alnus.incana.type","Ericaceae","Cyperaceae","Poaceae","Artemisia","Ambrosia.type","Asteraceae.subf..Asteroideae.undiff.","Chenopodiaceae","Rosaceae.undiff.","Thalictrum","Ranunculaceae.undiff.","Onagraceae","Potentilla.palustris.type"
0,-45,0.00788643533123028,0.00157728706624606,0,0,0,0,0,0.884858044164038,0,0.0993690851735016,0,0.00315457413249211,0.00315457413249211,0,0,0,0,0,0,0,0,0,0
5,202,0.190625,0.053125,0.01875,0,0.003125,0.071875,0,0.05,0,0.025,0,0.009375,0.5625,0,0.003125,0.003125,0.003125,0.003125,0,0,0,0,0.003125
10,450,0.18941504178273,0.0194986072423398,0.0139275766016713,0,0.00278551532033426,0.0167130919220056,0,0.0334261838440111,0.00557103064066852,0.0389972144846797,0.00278551532033426,0.011142061281337,0.643454038997215,0.00835654596100279,0.00835654596100279,0.00278551532033426,0,0,0.00278551532033426,0,0,0,0
20,945,0.123809523809524,0.0119047619047619,0.0333333333333333,0.00238095238095238,0.00476190476190476,0.0166666666666667,0.00476190476190476,0.0547619047619048,0,0.0238095238095238,0.00714285714285714,0.00952380952380952,0.69047619047619,0.00714285714285714,0.00238095238095238,0,0.00476190476190476,0.00238095238095238,0,0,0,0,0
30,1439,0.303724928366762,0.0257879656160458,0.0315186246418338,0,0,0.0687679083094556,0.00286532951289398,0.0515759312320917,0,0.0171919770773639,0,0.00573065902578797,0.475644699140401,0.0114613180515759,0.00286532951289398,0,0.00286532951289398,0,0,0,0,0,0
40,2130,0.322683706070288,0.0990415335463259,0.012779552715655,0,0.00319488817891374,0,0,0.086261980830671,0,0.0319488817891374,0,0.0383386581469649,0.354632587859425,0.00638977635782748,0,0.00319488817891374,0.00319488817891374,0,0,0.0351437699680511,0.00319488817891374,0,0
50,2820,0.151702786377709,0.0402476780185759,0.00309597523219814,0,0,0,0,0.241486068111455,0.00928792569659443,0.0804953560371517,0,0,0.414860681114551,0.0123839009287926,0,0,0.00309597523219814,0,0.00619195046439629,0.00309597523219814,0,0.00309597523219814,0.0309597523219814
60,3511,0.239344262295082,0.0360655737704918,0.00655737704918033,0,0,0.00655737704918033,0,0.0426229508196721,0,0.0557377049180328,0,0,0.59016393442623,0.0131147540983607,0.00655737704918033,0.00327868852459016,0,0,0,0,0,0,0
