"depth","best.age","min.age","max.age"
1160,NA,NA,NA
1166,6387,6252,6509
1170,6444,6313,6562
1176,6531,6407,6644
1180,6588,6468,6698
1186,6675,6560,6781
1190,6733,6621,6836
1196,6819,6713,6921
1200,6877,6772,6977
1206,6963,6861,7062
1210,7021,6921,7120
1213,7064,6966,7164
1216,7108,7008,7206
1220,7165,7065,7264
1223,7208,7107,7307
1226,7252,7150,7351
1230,7309,7205,7409
1233,7353,7247,7453
1236,7396,7289,7498
1240,7454,7344,7557
1243,7497,7386,7602
1253,7641,7526,7752
1256,7684,7567,7797
1260,7742,7622,7857
1263,7785,7663,7902
1266,7828,7703,7946
1270,7886,7757,8007
1273,7929,7798,8054
1276,7973,7837,8099
1280,8030,7891,8161
1286,NA,NA,NA
1290,NA,NA,NA
1296,NA,NA,NA
1300,NA,NA,NA
1306,NA,NA,NA
1310,NA,NA,NA
1316,NA,NA,NA
1320,NA,NA,NA
