"depth","best.age","min.age","max.age"
1,25,-34,89
10,155,92,221
20,299,229,372
25,371,298,450
30,443,366,527
35,515,433,604
40,586,501,682
50,730,634,837
60,872,767,993
80,1156,1029,1302
100,1436,1288,1609
115,1643,1480,1836
140,1983,1797,2207
160,2248,2045,2493
180,2507,2287,2769
200,2758,2520,3032
220,3001,2746,3282
240,3234,2962,3519
260,3458,3164,3741
280,3671,3353,3950
290,3773,3443,4049
300,3872,3530,4149
310,3968,3614,4245
320,4061,3691,4340
330,4152,3763,4434
340,4240,3833,4533
360,4410,3956,4736
380,4575,4079,4949
400,4738,4197,5163
410,4819,4259,5275
420,4901,4320,5386
430,4984,4385,5512
440,5067,4453,5612
450,5152,4524,5727
460,5239,4594,5840
470,5328,4664,5950
480,5419,4735,6057
500,5610,4895,6278
520,5815,5090,6518
540,6037,5312,6770
560,6278,5560,7029
580,6541,5843,7301
600,6829,6161,7586
620,7144,6515,7886
640,7490,6901,8186
660,7868,7345,8519
670,8071,7585,8699
680,8282,7824,8875
690,8504,8066,9062
700,8735,8316,9271
710,8975,8564,9502
720,9221,8797,9738
730,9472,9031,9959
740,9726,9260,10192
750,9982,9503,10442
760,10241,9764,10706
770,10501,10013,10957
780,10763,10248,11204
790,NA,NA,NA
800,NA,NA,NA
810,NA,NA,NA
820,NA,NA,NA
840,NA,NA,NA
860,NA,NA,NA
