"depth","best.age","min.age","max.age"
0,-20,-39,-1
10,18,-2,39
20,57,23,89
40,239,190,285
60,527,478,575
80,815,762,870
100,1103,1045,1171
120,1390,1325,1475
140,1678,1606,1782
160,1966,1886,2090
180,2254,2151,2397
200,2542,2417,2703
220,2830,2690,3010
240,3118,2964,3317
260,3406,3237,3622
280,3694,3510,3929
300,3982,3783,4236
320,4270,4056,4543
340,4573,4351,4859
360,4987,4796,5237
380,5401,5260,5619
400,5814,5692,5996
420,6228,6105,6370
440,6641,6522,6762
460,7055,6935,7168
480,7468,7342,7584
500,7880,7744,8001
520,8279,8131,8420
540,8677,8461,8882
555,8976,8693,9236
565,9175,8844,9473
575,9374,8996,9716
578,NA,NA,NA
580,NA,NA,NA
583,NA,NA,NA
586,NA,NA,NA
589,NA,NA,NA
593,NA,NA,NA
