"depth","best.age","min.age","max.age"
335.5,-38,-67,-15
355.5,39,-4,98
375,138,81,227
375.5,141,83,230
385.5,210,143,310
395.5,294,216,402
400,338,254,450
405.5,395,303,510
420,566,458,692
440,844,716,978
460,1159,1016,1299
480,1497,1340,1644
500,1847,1676,1994
520,2194,2029,2345
540,2537,2378,2691
560,2879,2724,3038
580,3222,3070,3394
600,3569,3419,3748
620,3924,3773,4114
640,4286,4109,4456
660,4641,4447,4798
680,4976,4773,5125
700,5276,5073,5416
720,5526,5321,5665
740,5717,5534,5854
760,5855,5692,6000
780,5951,5797,6101
800,6012,5865,6176
820,6049,5903,6235
840,6076,5920,6272
860,6112,5948,6313
880,6177,6011,6376
900,6292,6130,6485
920,6475,6319,6652
940,6724,6557,6887
960,7018,6834,7164
980,7337,7128,7476
1000,7671,7448,7856
1020,8026,7812,8278
1040,8417,8204,8713
1060,8855,8647,9171
1080,9353,9135,9659
1100,9895,9670,10167
1120,10427,10195,10633
1140,10892,10677,11093
1160,11263,11053,11487
1180,11604,11377,11853
1200,11952,11715,12232
1220,12340,12110,12646
1240,12801,12581,13149
1260,13364,12986,13796
1280,14018,13396,14563
1310,NA,NA,NA
