"sample.depths","sample.ages","Abies","Acer","Alnus","Betula","Carya","Celtis","Cephalanthus","Corylus","Cupressaceae","Ericaceae","Fagus","Fraxinus","Ilex.Nemopanthus","Juglans","Larix","Liquidambar","Moraceae","Myrica.Comptonia.peregrina","Ostrya.Carpinus","Picea","Pinus.subg..Pinus","Pinus.subg..Strobus","Pinus.undiff.","Platanus","Populus","Quercus","Rhus","Salix","Shepherdia","Taxus","Tilia","Tsuga","Ulmus","Vitaceae","Ambrosia","Artemisia","Asteraceae.undiff.","Chenopodiaceae","Cyperaceae","Poaceae","Ranunculaceae","Rosaceae","Rumex","Urticaceae"
107,4051,0,0.0252918287937743,0.00972762645914397,0.231517509727626,0,0,0,0.00194552529182879,0.0408560311284047,0,0.0389105058365759,0.00194552529182879,0,0,0,0,0,0,0.0116731517509728,0.0311284046692607,0.0428015564202335,0.0544747081712062,0.422178988326848,0.00583657587548638,0,0.0291828793774319,0,0.00194552529182879,0,0,0,0,0.0136186770428016,0,0.0175097276264591,0.00583657587548638,0,0,0.00194552529182879,0.00778210116731518,0,0.00194552529182879,0.00194552529182879,0
120,4661,0.00847457627118644,0.0211864406779661,0.0190677966101695,0.209745762711864,0,0,0,0,0.0529661016949153,0,0.0317796610169492,0.00211864406779661,0,0,0.00423728813559322,0,0,0,0.00847457627118644,0.0254237288135593,0.0444915254237288,0.0614406779661017,0.313559322033898,0,0,0.0148305084745763,0,0.00211864406779661,0,0.00211864406779661,0.00211864406779661,0.161016949152542,0.00635593220338983,0,0.00211864406779661,0,0,0.00211864406779661,0.00423728813559322,0,0,0,0,0
140,5665,0.0264765784114053,0.0142566191446029,0.0122199592668024,0.146639511201629,0.00203665987780041,0,0,0,0.0244399185336049,0,0.0427698574338086,0.00610997963340122,0,0,0.00610997963340122,0.00203665987780041,0,0.00407331975560081,0.00814663951120163,0.0122199592668024,0.044806517311609,0.0570264765784114,0.295315682281059,0.00203665987780041,0.00610997963340122,0.0468431771894094,0,0,0,0,0,0.207739307535642,0.00407331975560081,0.00203665987780041,0.010183299389002,0.0122199592668024,0,0,0,0.00407331975560081,0,0,0,0
160,6817,0.00436681222707424,0.0131004366812227,0.0218340611353712,0.141921397379913,0,0,0,0,0.037117903930131,0,0.0480349344978166,0.00218340611353712,0,0,0.00218340611353712,0,0,0,0.0131004366812227,0.0262008733624454,0.0480349344978166,0.0611353711790393,0.316593886462882,0,0.00218340611353712,0.0283842794759825,0,0,0,0,0,0.192139737991266,0.00436681222707424,0,0.0109170305676856,0.0109170305676856,0.00436681222707424,0.00218340611353712,0.00218340611353712,0.00436681222707424,0,0.00218340611353712,0,0
185,8197,0.00245700245700246,0.0147420147420147,0.0171990171990172,0.164619164619165,0,0,0,0.00245700245700246,0.027027027027027,0,0.0319410319410319,0.0122850122850123,0,0,0.00491400491400491,0,0,0,0.00491400491400491,0.0171990171990172,0.0417690417690418,0.0810810810810811,0.285012285012285,0,0,0.0147420147420147,0,0,0,0.00245700245700246,0,0.243243243243243,0.0147420147420147,0,0.00737100737100737,0,0.00245700245700246,0,0.00245700245700246,0.00491400491400491,0,0,0,0
205,8885,0.00328407224958949,0.0361247947454844,0.00821018062397373,0.180623973727422,0,0,0,0,0.0410509031198686,0,0.0361247947454844,0.00656814449917898,0,0.00164203612479475,0.00492610837438424,0,0,0,0.00328407224958949,0.0246305418719212,0.0426929392446634,0.0394088669950739,0.231527093596059,0.00164203612479475,0,0.0361247947454844,0,0,0,0.00164203612479475,0,0.266009852216749,0.00656814449917898,0,0.0114942528735632,0.00492610837438424,0.00656814449917898,0,0.00492610837438424,0,0,0,0,0
225,9574,0.00245700245700246,0.027027027027027,0.0221130221130221,0.162162162162162,0,0,0,0,0.0663390663390663,0,0.0171990171990172,0.00982800982800983,0,0,0.00737100737100737,0,0,0,0.00491400491400491,0.00737100737100737,0.0393120393120393,0.0835380835380835,0.262899262899263,0,0.00245700245700246,0.0393120393120393,0,0.00245700245700246,0,0,0,0.208845208845209,0.0122850122850123,0,0.00245700245700246,0.00737100737100737,0.00245700245700246,0.00245700245700246,0.00245700245700246,0.00491400491400491,0,0,0,0
245,NA,0.00717703349282297,0.0167464114832536,0.0143540669856459,0.157894736842105,0,0,0,0.00239234449760766,0.0358851674641148,0,0.0334928229665072,0.00717703349282297,0,0,0.0119617224880383,0,0,0,0.00717703349282297,0.0287081339712919,0.0789473684210526,0.0406698564593301,0.23444976076555,0.00717703349282297,0,0.0334928229665072,0,0,0,0.00239234449760766,0,0.260765550239234,0.00717703349282297,0,0,0,0.00478468899521531,0,0.00239234449760766,0.00239234449760766,0,0.00239234449760766,0,0
265,NA,0.00506329113924051,0.0278481012658228,0.0151898734177215,0.177215189873418,0.00253164556962025,0,0,0,0.0455696202531646,0,0.0354430379746835,0.00506329113924051,0,0,0.00253164556962025,0,0,0,0,0.0253164556962025,0.0506329113924051,0.0759493670886076,0.240506329113924,0.00759493670886076,0.00506329113924051,0.0405063291139241,0,0.00253164556962025,0,0.00253164556962025,0,0.205063291139241,0.00506329113924051,0,0.010126582278481,0.00506329113924051,0,0.00253164556962025,0,0.00506329113924051,0,0,0,0
285,NA,0.00761421319796954,0.0203045685279188,0.0152284263959391,0.154822335025381,0,0,0,0,0.0126903553299492,0,0.0304568527918782,0.0050761421319797,0,0,0.0126903553299492,0,0,0,0.00761421319796954,0.0101522842639594,0.0609137055837563,0.065989847715736,0.355329949238579,0.00253807106598985,0.0050761421319797,0.0279187817258883,0,0.00253807106598985,0,0.00253807106598985,0,0.17258883248731,0.0126903553299492,0,0.0050761421319797,0.0050761421319797,0,0,0.0050761421319797,0,0,0,0,0
305,NA,0.00968523002421308,0.0193704600484262,0.0169491525423729,0.142857142857143,0,0,0,0,0.0460048426150121,0,0.0435835351089588,0,0,0,0.00484261501210654,0,0,0,0.00726392251815981,0.0145278450363196,0.0605326876513317,0.0605326876513317,0.329297820823245,0.00242130750605327,0.00242130750605327,0.0387409200968523,0,0.00242130750605327,0,0,0,0.167070217917676,0.00726392251815981,0,0,0.00726392251815981,0.00242130750605327,0,0.00968523002421308,0.00484261501210654,0,0,0,0
325,NA,0.00731707317073171,0.0219512195121951,0.0341463414634146,0.151219512195122,0.0024390243902439,0.0024390243902439,0,0.0048780487804878,0.0414634146341463,0,0.0560975609756098,0.0048780487804878,0,0,0.0048780487804878,0,0,0,0.00731707317073171,0.0195121951219512,0.051219512195122,0.0707317073170732,0.234146341463415,0.0024390243902439,0.0024390243902439,0.0365853658536585,0,0,0,0,0,0.221951219512195,0.0048780487804878,0,0.00731707317073171,0.0024390243902439,0,0,0.0024390243902439,0.0048780487804878,0,0,0,0
345,NA,0.00709219858156028,0.0118203309692671,0.0189125295508274,0.134751773049645,0,0,0.00236406619385343,0,0.0378250591016548,0,0.0543735224586288,0.0118203309692671,0,0,0.0118203309692671,0,0,0,0.00472813238770686,0.016548463356974,0.0378250591016548,0.0803782505910166,0.347517730496454,0,0,0.033096926713948,0,0,0,0.00236406619385343,0.00236406619385343,0.156028368794326,0.00945626477541371,0,0.00236406619385343,0.00472813238770686,0.00472813238770686,0.00236406619385343,0.00236406619385343,0.00236406619385343,0,0,0,0
365,NA,0.00199203187250996,0.0139442231075697,0.0179282868525896,0.183266932270916,0.00398406374501992,0,0,0,0.051792828685259,0,0.0278884462151394,0.00199203187250996,0,0.00398406374501992,0.00796812749003984,0,0,0,0.00796812749003984,0.0139442231075697,0.049800796812749,0.049800796812749,0.332669322709163,0,0.00398406374501992,0.0258964143426295,0,0,0,0,0.00199203187250996,0.187250996015936,0.00597609561752988,0,0,0.00199203187250996,0.00199203187250996,0.00199203187250996,0,0,0,0,0,0
385,NA,0.00197628458498024,0.0158102766798419,0.0138339920948617,0.173913043478261,0.00197628458498024,0,0,0,0.0355731225296443,0,0.0237154150197628,0.0158102766798419,0,0,0.0138339920948617,0,0,0,0.00395256916996047,0.0138339920948617,0.0256916996047431,0.0731225296442688,0.337944664031621,0.00197628458498024,0,0.0454545454545455,0,0,0,0,0,0.171936758893281,0.0118577075098814,0,0.00197628458498024,0.00988142292490119,0.00197628458498024,0.00197628458498024,0,0.00197628458498024,0,0,0,0
405,NA,0.00254452926208651,0.0101781170483461,0.0305343511450382,0.145038167938931,0.00254452926208651,0,0,0.00254452926208651,0.0356234096692112,0,0.0203562340966921,0.00508905852417303,0,0,0.0101781170483461,0,0,0,0.0101781170483461,0.00763358778625954,0.0279898218829517,0.099236641221374,0.470737913486005,0.00254452926208651,0,0.0279898218829517,0,0,0,0,0,0.0585241730279898,0.0127226463104326,0,0,0.0101781170483461,0,0,0,0.00763358778625954,0,0,0,0
425,NA,0.00785340314136126,0.00261780104712042,0.0157068062827225,0.141361256544503,0,0,0,0,0.0392670157068063,0,0.0366492146596859,0.0157068062827225,0,0,0,0,0,0,0.0104712041884817,0.00785340314136126,0.031413612565445,0.099476439790576,0.387434554973822,0,0.00261780104712042,0.0445026178010471,0,0.00261780104712042,0,0,0,0.115183246073298,0.0183246073298429,0,0.00261780104712042,0.0104712041884817,0,0.00261780104712042,0,0.00261780104712042,0.00261780104712042,0,0,0
445,NA,0,0.0298850574712644,0.0206896551724138,0.2,0.00229885057471264,0,0,0,0.0183908045977011,0,0.0206896551724138,0.00459770114942529,0,0,0.00229885057471264,0,0,0,0.00229885057471264,0.0137931034482759,0.0413793103448276,0.0735632183908046,0.383908045977012,0,0,0.0459770114942529,0,0.00229885057471264,0,0,0,0.119540229885057,0.00459770114942529,0,0.00459770114942529,0.00229885057471264,0,0,0.00459770114942529,0.00229885057471264,0,0,0,0
465,NA,0.00273224043715847,0.00546448087431694,0.00819672131147541,0.114754098360656,0,0,0,0,0.00546448087431694,0.00273224043715847,0.0163934426229508,0,0.00273224043715847,0.00273224043715847,0.00273224043715847,0,0,0.00273224043715847,0.0109289617486339,0.0136612021857923,0.0327868852459016,0.103825136612022,0.579234972677596,0,0.00273224043715847,0.0273224043715847,0,0,0,0.00273224043715847,0.00273224043715847,0.0382513661202186,0.00819672131147541,0,0,0.00273224043715847,0,0,0.00273224043715847,0.00273224043715847,0,0,0,0.00273224043715847
485,NA,0,0.0127659574468085,0.0170212765957447,0.136170212765957,0,0,0,0,0.0234042553191489,0,0.0212765957446809,0.0148936170212766,0,0,0.00638297872340425,0,0,0,0.00212765957446809,0.0212765957446809,0.0340425531914894,0.0723404255319149,0.495744680851064,0,0.00212765957446809,0.025531914893617,0,0,0,0,0.00212765957446809,0.0808510638297872,0.00212765957446809,0,0.00638297872340425,0.00638297872340425,0.00212765957446809,0.00638297872340425,0.00638297872340425,0.00212765957446809,0,0,0,0
490,NA,0.00357142857142857,0.00892857142857143,0.025,0.153571428571429,0.00178571428571429,0,0,0,0.0160714285714286,0,0.0178571428571429,0.00892857142857143,0,0,0.00535714285714286,0,0,0.00178571428571429,0.00357142857142857,0.00714285714285714,0.0214285714285714,0.0678571428571429,0.557142857142857,0.00178571428571429,0,0.0214285714285714,0,0,0,0,0,0.0464285714285714,0.00892857142857143,0,0.00535714285714286,0.00535714285714286,0,0.00178571428571429,0.00357142857142857,0.00535714285714286,0,0,0,0
495,NA,0.00214592274678112,0.0236051502145923,0.0128755364806867,0.111587982832618,0,0,0,0,0.0236051502145923,0,0.0278969957081545,0,0,0,0.00858369098712446,0,0,0,0.00429184549356223,0.00643776824034335,0.036480686695279,0.0708154506437768,0.534334763948498,0.00214592274678112,0,0.0343347639484979,0,0.00214592274678112,0,0,0,0.0708154506437768,0.00429184549356223,0,0,0.00643776824034335,0.00643776824034335,0.00429184549356223,0,0.00643776824034335,0,0,0,0
500,NA,0.00396825396825397,0.00595238095238095,0.0178571428571429,0.160714285714286,0.00198412698412698,0,0,0,0.0238095238095238,0,0.00396825396825397,0.00595238095238095,0,0,0.00198412698412698,0,0,0.00198412698412698,0.00396825396825397,0.00793650793650794,0.0178571428571429,0.0813492063492064,0.533730158730159,0.00198412698412698,0,0.0416666666666667,0,0,0,0,0,0.0535714285714286,0.00595238095238095,0,0.00595238095238095,0.00396825396825397,0.00198412698412698,0.00396825396825397,0.00793650793650794,0,0,0,0,0
505,NA,0,0.0097560975609756,0.0121951219512195,0.0926829268292683,0,0,0,0,0.0195121951219512,0,0,0.0024390243902439,0.0024390243902439,0,0,0,0,0,0.00731707317073171,0.0146341463414634,0.051219512195122,0.0707317073170732,0.61219512195122,0,0,0.0365853658536585,0,0,0,0,0,0.0317073170731707,0.0097560975609756,0.0024390243902439,0.0024390243902439,0.0048780487804878,0.0024390243902439,0,0.0097560975609756,0.0024390243902439,0,0.0024390243902439,0,0
510,NA,0.00397614314115308,0.0119284294234592,0.0139165009940358,0.125248508946322,0,0,0,0,0.0198807157057654,0,0.0099403578528827,0,0.00198807157057654,0.00198807157057654,0,0,0,0,0.00198807157057654,0.0099403578528827,0.0337972166998012,0.0656063618290258,0.58648111332008,0,0,0.025844930417495,0,0,0,0.00198807157057654,0,0.0516898608349901,0.0119284294234592,0,0,0.00397614314115308,0,0.00198807157057654,0.00596421471172962,0.00795228628230616,0,0.00198807157057654,0,0
515,NA,0.00587084148727984,0.00782778864970646,0.00587084148727984,0.076320939334638,0,0,0,0,0.00391389432485323,0,0.0136986301369863,0.00391389432485323,0,0,0.00195694716242661,0,0,0,0.00195694716242661,0.00978473581213307,0.0352250489236791,0.0626223091976517,0.706457925636008,0,0,0.0136986301369863,0,0,0,0,0,0.0332681017612524,0,0,0.00587084148727984,0.00391389432485323,0,0,0.00391389432485323,0.00391389432485323,0,0,0,0
525,NA,0,0.0126315789473684,0.00842105263157895,0.113684210526316,0,0,0,0.00421052631578947,0.0231578947368421,0,0,0.00421052631578947,0,0,0.00421052631578947,0,0,0,0.00210526315789474,0.00421052631578947,0.0357894736842105,0.0694736842105263,0.612631578947368,0,0,0.0231578947368421,0,0,0,0,0,0.0547368421052632,0.00631578947368421,0,0.00421052631578947,0.00631578947368421,0,0.00210526315789474,0.00631578947368421,0.00210526315789474,0,0,0,0
545,NA,0.00246305418719212,0.00738916256157635,0.0394088669950739,0.105911330049261,0,0,0,0.00246305418719212,0.0270935960591133,0,0,0.00492610837438424,0,0,0,0,0,0.00246305418719212,0.00738916256157635,0.00246305418719212,0.0197044334975369,0.103448275862069,0.591133004926108,0.00246305418719212,0,0.0172413793103448,0,0,0,0,0,0.0369458128078818,0.00246305418719212,0,0.00246305418719212,0.00738916256157635,0.00492610837438424,0,0.00985221674876847,0,0,0,0,0
565,NA,0,0.00674157303370787,0.0202247191011236,0.148314606741573,0,0,0,0,0.0224719101123595,0,0.00224719101123596,0.00224719101123596,0,0,0.00449438202247191,0,0,0,0.00674157303370787,0.00224719101123596,0.0314606741573034,0.0808988764044944,0.604494382022472,0,0,0.0247191011235955,0,0.00224719101123596,0,0,0,0.0269662921348315,0.00449438202247191,0,0,0.00449438202247191,0,0,0,0.00449438202247191,0,0,0,0
585,NA,0,0.00966183574879227,0.00483091787439614,0.0821256038647343,0,0,0,0,0,0,0.00241545893719807,0.00241545893719807,0,0.00241545893719807,0,0,0,0.00483091787439614,0.00241545893719807,0.0120772946859903,0.0314009661835749,0.0893719806763285,0.705314009661836,0,0,0.0144927536231884,0,0,0,0,0,0.0169082125603865,0.00241545893719807,0,0.00483091787439614,0.0072463768115942,0,0,0.00241545893719807,0.00241545893719807,0,0,0,0
605,NA,0.00498753117206983,0.0124688279301746,0.00498753117206983,0.0922693266832918,0,0,0,0.00498753117206983,0.00997506234413965,0,0.00498753117206983,0.00249376558603491,0,0,0.00498753117206983,0,0,0.00249376558603491,0.00997506234413965,0,0.0448877805486284,0.0798004987531172,0.665835411471322,0,0,0.0174563591022444,0,0,0,0,0,0.0124688279301746,0.00498753117206983,0,0.00997506234413965,0.00498753117206983,0,0,0.00498753117206983,0,0,0,0,0
625,NA,0.00188679245283019,0.00943396226415094,0.00943396226415094,0.116981132075472,0,0,0,0,0.0283018867924528,0,0.00566037735849057,0.00754716981132075,0,0,0.00188679245283019,0,0,0,0.0113207547169811,0.00188679245283019,0.039622641509434,0.0547169811320755,0.59811320754717,0.00188679245283019,0.00377358490566038,0.0584905660377358,0,0,0,0,0,0.0113207547169811,0.0113207547169811,0,0.00754716981132075,0.00566037735849057,0.00188679245283019,0.00377358490566038,0.00188679245283019,0.00566037735849057,0,0,0,0
645,NA,0,0.0115384615384615,0.00576923076923077,0.105769230769231,0,0,0,0.00192307692307692,0.0153846153846154,0,0.00384615384615385,0.00192307692307692,0,0.00192307692307692,0.00192307692307692,0,0,0.00192307692307692,0.00384615384615385,0.00192307692307692,0.0326923076923077,0.0634615384615385,0.621153846153846,0,0,0.0615384615384615,0,0.00192307692307692,0,0,0,0.0153846153846154,0.0134615384615385,0,0.00769230769230769,0.00576923076923077,0.00769230769230769,0.00192307692307692,0.00769230769230769,0.00192307692307692,0,0,0,0
665,NA,0.00446428571428571,0.00669642857142857,0.0223214285714286,0.09375,0,0,0,0.00223214285714286,0.0245535714285714,0,0.00446428571428571,0,0,0.00223214285714286,0.0111607142857143,0,0,0,0.00669642857142857,0.00446428571428571,0.0535714285714286,0.0580357142857143,0.607142857142857,0.00446428571428571,0,0.046875,0,0,0,0,0.00223214285714286,0.0111607142857143,0.00669642857142857,0,0.00446428571428571,0.00669642857142857,0.00446428571428571,0.00223214285714286,0.00223214285714286,0.00669642857142857,0,0,0,0
685,NA,0,0.0148619957537155,0.0127388535031847,0.0743099787685775,0.00212314225053079,0,0,0.00424628450106157,0.0573248407643312,0,0,0.00636942675159236,0,0,0,0,0,0.00212314225053079,0.0127388535031847,0.00424628450106157,0.0339702760084926,0.0721868365180467,0.605095541401274,0,0,0.0445859872611465,0,0.00212314225053079,0,0.00636942675159236,0.00424628450106157,0.00849256900212314,0.0106157112526539,0,0.00636942675159236,0.00424628450106157,0.00212314225053079,0.00212314225053079,0.00212314225053079,0.00424628450106157,0,0,0,0
705,NA,0.00209643605870021,0.0125786163522013,0.00419287211740042,0.039832285115304,0,0,0,0.00209643605870021,0.0230607966457023,0,0,0.00628930817610063,0.00209643605870021,0,0,0,0,0.00209643605870021,0.010482180293501,0.00419287211740042,0.0377358490566038,0.0670859538784067,0.712788259958071,0.00209643605870021,0,0.0461215932914046,0,0,0,0,0,0.00628930817610063,0.00419287211740042,0,0.00628930817610063,0.00209643605870021,0,0.00209643605870021,0.00209643605870021,0.00209643605870021,0,0,0,0
710,NA,0.0041407867494824,0.010351966873706,0.0227743271221532,0.0745341614906832,0,0,0,0,0.020703933747412,0,0,0,0,0.0020703933747412,0.0020703933747412,0,0,0.0041407867494824,0.010351966873706,0.0144927536231884,0.0269151138716356,0.0766045548654244,0.662525879917184,0.0020703933747412,0,0.0269151138716356,0,0,0,0,0,0.0144927536231884,0.0062111801242236,0,0.0041407867494824,0.0041407867494824,0.0020703933747412,0.0041407867494824,0.0020703933747412,0.0020703933747412,0,0,0,0
715,NA,0.00202429149797571,0.0101214574898785,0.0161943319838057,0.0546558704453441,0,0,0,0,0.0222672064777328,0,0.00404858299595142,0.00809716599190283,0,0.00202429149797571,0.00202429149797571,0,0,0.00404858299595142,0.0161943319838057,0.00607287449392713,0.0404858299595142,0.0607287449392713,0.635627530364372,0.00202429149797571,0,0.0526315789473684,0,0,0,0.00202429149797571,0,0.0101214574898785,0.00607287449392713,0,0.00607287449392713,0.00809716599190283,0,0.00202429149797571,0.00809716599190283,0.0182186234817814,0,0,0,0
720,NA,0.00353982300884956,0.0212389380530973,0.0141592920353982,0.079646017699115,0,0,0,0.00176991150442478,0.0407079646017699,0,0.00530973451327434,0.00530973451327434,0,0.00353982300884956,0.00176991150442478,0,0,0.00176991150442478,0.0141592920353982,0.00353982300884956,0.0247787610619469,0.063716814159292,0.576991150442478,0,0,0.0761061946902655,0,0.00530973451327434,0,0,0.00353982300884956,0.0088495575221239,0.00707964601769911,0,0.0088495575221239,0.0088495575221239,0.00353982300884956,0.00176991150442478,0.00707964601769911,0.00707964601769911,0,0,0,0
725,NA,0,0.027681660899654,0.0121107266435986,0.0726643598615917,0.00173010380622837,0,0,0.0069204152249135,0.0207612456747405,0,0.00173010380622837,0.00346020761245675,0,0.00173010380622837,0,0,0,0.00173010380622837,0.0224913494809689,0,0.0242214532871972,0.0622837370242214,0.629757785467128,0.00173010380622837,0,0.0588235294117647,0,0.00173010380622837,0,0,0,0.0103806228373702,0.0103806228373702,0,0.0103806228373702,0.0121107266435986,0,0,0.00519031141868512,0,0,0,0,0
730,NA,0,0.0120898100172712,0.0189982728842832,0.072538860103627,0,0,0,0.00172711571675302,0.0293609671848014,0,0,0.0120898100172712,0,0,0.00863557858376511,0,0,0.00518134715025907,0.0120898100172712,0.00345423143350604,0.0241796200345423,0.0621761658031088,0.582037996545769,0.00518134715025907,0,0.079447322970639,0,0.00172711571675302,0,0,0.00172711571675302,0.0172711571675302,0.0103626943005181,0,0.00863557858376511,0.0103626943005181,0.00345423143350604,0.00690846286701209,0.00518134715025907,0.00345423143350604,0,0.00172711571675302,0,0
735,NA,0.00224215246636771,0.00448430493273543,0.00896860986547085,0.047085201793722,0,0,0,0,0.00224215246636771,0,0,0.00448430493273543,0,0,0.00448430493273543,0,0,0,0,0.00448430493273543,0.047085201793722,0.0650224215246637,0.704035874439462,0,0,0.0538116591928251,0,0.00448430493273543,0,0,0.00224215246636771,0.0112107623318386,0.00672645739910314,0,0.00448430493273543,0.00896860986547085,0,0.00224215246636771,0.00672645739910314,0.00448430493273543,0,0,0,0
740,NA,0,0.00740740740740741,0.0203703703703704,0.0592592592592593,0,0,0,0.00185185185185185,0.0611111111111111,0,0,0.012962962962963,0,0.0037037037037037,0.0037037037037037,0,0,0.00555555555555556,0.0111111111111111,0.0037037037037037,0.0333333333333333,0.0611111111111111,0.614814814814815,0.00185185185185185,0,0.0333333333333333,0,0,0,0,0.00185185185185185,0.0203703703703704,0.0148148148148148,0,0.0148148148148148,0,0.0037037037037037,0.00185185185185185,0.0037037037037037,0.0037037037037037,0,0,0,0
