"depth","best.age","min.age","max.age"
0,1,-51,54
10,658,584,726
20,1315,1208,1409
30,1972,1830,2092
40,2630,2456,2774
50,3287,3089,3451
60,3946,3731,4123
70,4605,4384,4789
80,5269,5053,5457
90,5941,5736,6130
100,6625,6440,6816
110,7325,7156,7516
120,8044,7891,8239
130,8787,8625,8981
140,9554,9373,9754
145,9944,9754,10153
150,10338,10137,10553
160,11131,10912,11360
170,11921,11699,12156
175,12310,12092,12545
185,13066,12858,13292
190,13426,13223,13644
200,14098,13907,14300
210,14686,14499,14875
210.1,14692,14504,14880
220,15168,14980,15361
220.1,15173,14984,15365
230,15527,15329,15733
230.1,15530,15332,15737
240,15776,15557,16009
250,15937,15693,16203
260,16034,15765,16335
270,16092,15803,16424
280,16133,15832,16485
290,16181,15881,16537
300,16260,15976,16596
310,16391,16145,16685
310.1,16393,16146,16685
320,16583,16382,16816
330,16836,16677,17007
335,16986,16844,17137
340,17151,17020,17292
345,17332,17206,17473
350,17527,17398,17671
360,17957,17800,18118
370,18429,18234,18618
380,18932,18684,19157
390,19457,19147,19732
400,19991,19612,20324
400.1,19996,19616,20330
405,NA,NA,NA
