"sample.depths","sample.ages","Abies","Acer.saccharum","Alnus","Betula","Carya","Cephalanthus","Corylus","Eucalyptus","Fraxinus","Juglans","Juniperus","Larix","Ostrya.Carpinus","Other.shrubs","Other.trees","Picea","Pinus","Platanus","Populus","Quercus","Salix","Tilia","Ulmus","Ambrosia.Iva","Artemisia","Asteraceae.subf..Asteroideae.undiff.","Chenopodiineae","Cyperaceae","Other.herbs","Poaceae"
1555.5,72,0,0.00575539568345324,0.00719424460431655,0.00719424460431655,0.00143884892086331,0,0,0.57410071942446,0.00287769784172662,0,0.00431654676258993,0,0.00863309352517986,0,0,0,0.0345323741007194,0,0.00287769784172662,0.198561151079137,0.00143884892086331,0.00431654676258993,0.00575539568345324,0.0302158273381295,0.023021582733813,0.00287769784172662,0.00287769784172662,0.0431654676258993,0.00143884892086331,0.037410071942446
1560.5,79,0,0,0.00642054574638844,0.0593900481540931,0.0112359550561798,0,0.00321027287319422,0.510433386837881,0,0,0,0,0,0,0,0.00642054574638844,0.0513643659711075,0,0,0.15569823434992,0,0.014446227929374,0.014446227929374,0.0770465489566613,0.0192616372391653,0.0176565008025682,0.00481540930979133,0.0176565008025682,0,0.0304975922953451
1564,83,0,0.00174672489082969,0.00960698689956332,0.0183406113537118,0.00174672489082969,0,0.00786026200873362,0.54061135371179,0.00262008733624454,0.000873362445414847,0.000873362445414847,0,0.0122270742358079,0,0.000873362445414847,0,0.0558951965065502,0,0,0.194759825327511,0,0.00524017467248908,0.0148471615720524,0.0331877729257642,0.0165938864628821,0.00873362445414847,0.00611353711790393,0.0253275109170306,0.00174672489082969,0.040174672489083
1568,89,0,0.00166666666666667,0,0.045,0.005,0,0.00666666666666667,0.455,0.00666666666666667,0.00333333333333333,0.00166666666666667,0,0.0116666666666667,0,0,0,0.0266666666666667,0.00333333333333333,0.00666666666666667,0.223333333333333,0.0116666666666667,0.005,0.0216666666666667,0.0683333333333333,0.0233333333333333,0.00333333333333333,0.00333333333333333,0.0166666666666667,0.00333333333333333,0.0466666666666667
1569,90,0,0,0.00567375886524823,0.0156028368794326,0.00425531914893617,0,0.00425531914893617,0.548936170212766,0,0.00283687943262411,0.00141843971631206,0,0.00851063829787234,0.00141843971631206,0,0.00283687943262411,0.0624113475177305,0.00141843971631206,0,0.218439716312057,0,0.0113475177304965,0.00709219858156028,0.0312056737588652,0.0141843971631206,0.0141843971631206,0.00141843971631206,0.0113475177304965,0.00567375886524823,0.025531914893617
1570.5,122,0,0.00205128205128205,0.00205128205128205,0.0184615384615385,0.00205128205128205,0,0.00205128205128205,0.468717948717949,0.00923076923076923,0.00102564102564103,0,0,0.0082051282051282,0.00102564102564103,0.00102564102564103,0.00307692307692308,0.0656410256410256,0.00307692307692308,0.00205128205128205,0.245128205128205,0.0041025641025641,0.00512820512820513,0.0102564102564103,0.038974358974359,0.0225641025641026,0.0082051282051282,0.00615384615384615,0.0297435897435897,0.00307692307692308,0.0369230769230769
1575,220,0.00288184438040346,0.00144092219020173,0.00144092219020173,0.0172910662824208,0.00576368876080692,0,0.00144092219020173,0.556195965417867,0.00432276657060519,0.00432276657060519,0,0,0.00432276657060519,0.00144092219020173,0,0.00288184438040346,0.0547550432276657,0.00144092219020173,0,0.172910662824208,0,0.00720461095100865,0.0115273775216138,0.0389048991354467,0.0172910662824208,0.015850144092219,0.0100864553314121,0.0288184438040346,0.00144092219020173,0.0360230547550432
1590.5,554,0,0.00559701492537313,0.00186567164179104,0.0578358208955224,0.00373134328358209,0,0.00559701492537313,0.360074626865672,0.00373134328358209,0.00186567164179104,0.00186567164179104,0,0.0167910447761194,0.00373134328358209,0,0.00373134328358209,0.0746268656716418,0.00559701492537313,0,0.197761194029851,0.00186567164179104,0.0279850746268657,0.0130597014925373,0.115671641791045,0.0186567164179104,0.0149253731343284,0.00559701492537313,0.0149253731343284,0,0.042910447761194
1610.5,986,0,0.00103092783505155,0.00721649484536083,0.0123711340206186,0,0,0.00412371134020619,0.63298969072165,0.00515463917525773,0,0.00103092783505155,0,0.00721649484536083,0,0,0,0.0422680412371134,0.00309278350515464,0,0.167010309278351,0.00309278350515464,0.00103092783505155,0.00824742268041237,0.0164948453608247,0.0298969072164948,0.00515463917525773,0.00927835051546392,0.00824742268041237,0.00103092783505155,0.034020618556701
1665.5,1664,0,0,0.0149476831091181,0.0553064275037369,0.00448430493273543,0,0.00448430493273543,0.228699551569507,0.00896860986547085,0.00149476831091181,0,0,0.0239162929745889,0,0.00149476831091181,0.00448430493273543,0.0747384155455904,0,0,0.286995515695067,0,0.0209267563527653,0.0269058295964126,0.070254110612855,0.0298953662182362,0.0119581464872945,0.00448430493273543,0.0149476831091181,0.00149476831091181,0.109118086696562
1715.5,2004,0,0.00635930047694754,0.00317965023847377,0.027027027027027,0.00158982511923688,0,0.00158982511923688,0.516693163751987,0.0095389507154213,0,0.00317965023847377,0,0.00317965023847377,0.00158982511923688,0,0,0.0317965023847377,0,0.00476947535771065,0.241653418124006,0,0.00317965023847377,0.014308426073132,0.0190779014308426,0.0397456279809221,0.0095389507154213,0.00476947535771065,0.00794912559618442,0.00158982511923688,0.0476947535771065
1735.5,2140,0,0.00097181729834791,0.00680272108843537,0.0291545189504373,0.00777453838678328,0.00097181729834791,0.00583090379008746,0.413022351797862,0.00097181729834791,0.00097181729834791,0,0,0.0233236151603499,0.00291545189504373,0.00097181729834791,0.00388726919339164,0.0369290573372206,0.00097181729834791,0.00291545189504373,0.223517978620019,0.00097181729834791,0.0281827016520894,0.0145772594752187,0.0796890184645287,0.0233236151603499,0.0116618075801749,0.0087463556851312,0.0174927113702624,0.00388726919339164,0.0495626822157434
1740.5,2174,0,0.00176678445229682,0.00706713780918728,0.0300353356890459,0,0,0.00176678445229682,0.468197879858657,0.0088339222614841,0.00706713780918728,0,0,0.0247349823321555,0,0,0,0.0212014134275618,0,0,0.204946996466431,0.00176678445229682,0.0371024734982332,0.00706713780918728,0.0565371024734982,0.0229681978798587,0.0159010600706714,0.00706713780918728,0.0159010600706714,0.00176678445229682,0.058303886925795
1745.5,2208,0,0.000918273645546373,0.00826446280991736,0.014692378328742,0.000918273645546373,0,0.00183654729109275,0.471992653810836,0.00367309458218549,0.00183654729109275,0.00183654729109275,0,0.0165289256198347,0.000918273645546373,0,0.00367309458218549,0.0330578512396694,0.00183654729109275,0.00459136822773186,0.208448117539027,0.00183654729109275,0.0229568411386593,0.00918273645546373,0.0560146923783287,0.0238751147842057,0.0128558310376492,0.00918273645546373,0.0257116620752984,0.00367309458218549,0.0596877869605142
1765,2341,0,0,0.0100671140939597,0.0285234899328859,0.00503355704697987,0,0.00503355704697987,0.395973154362416,0.00503355704697987,0.00671140939597315,0.00335570469798658,0,0.0184563758389262,0,0,0.00335570469798658,0.0805369127516778,0,0,0.154362416107383,0,0.0167785234899329,0.0738255033557047,0.052013422818792,0.0268456375838926,0.00838926174496644,0.00503355704697987,0.00838926174496644,0,0.0922818791946309
1775.5,2412,0,0.00172265288544358,0.00430663221360896,0.024978466838932,0.00430663221360896,0.000861326442721792,0.000861326442721792,0.51937984496124,0.00516795865633075,0.000861326442721792,0.00172265288544358,0,0.0137812230835487,0.00172265288544358,0,0,0.045650301464255,0.000861326442721792,0,0.155900086132644,0.00172265288544358,0.0129198966408269,0.0129198966408269,0.0172265288544358,0.0180878552971576,0.0137812230835487,0.00430663221360896,0.0215331610680448,0.000861326442721792,0.114556416881998
1780.5,2447,0,0.00166666666666667,0.0183333333333333,0.0316666666666667,0.00833333333333333,0.00166666666666667,0.00666666666666667,0.0483333333333333,0.0133333333333333,0.005,0.00166666666666667,0,0.0316666666666667,0.00166666666666667,0.00166666666666667,0.00666666666666667,0.08,0.00833333333333333,0,0.335,0.005,0.0283333333333333,0.00833333333333333,0.045,0.0583333333333333,0.0283333333333333,0.01,0.06,0,0.155
1785.5,2481,0,0,0.0101781170483461,0.0241730279898219,0.00381679389312977,0,0.00381679389312977,0.552162849872774,0,0.00254452926208651,0.00254452926208651,0,0.0203562340966921,0,0.00127226463104326,0.00381679389312977,0.0178117048346056,0.00127226463104326,0,0.129770992366412,0.00127226463104326,0.0343511450381679,0.0101781170483461,0.05470737913486,0.0190839694656489,0.0216284987277354,0.00763358778625954,0.0114503816793893,0.00381679389312977,0.0623409669211196
1790.5,2515,0.000843170320404722,0.000843170320404722,0.0021079258010118,0.0147554806070826,0.0075885328836425,0.000421585160202361,0.00337268128161889,0.554806070826307,0.00505902192242833,0.00126475548060708,0.00126475548060708,0,0.0193929173693086,0,0,0.00168634064080944,0.0286677908937605,0.000843170320404722,0.00126475548060708,0.134064080944351,0.000843170320404722,0.0147554806070826,0.0147554806070826,0.0337268128161889,0.0193929173693086,0.0139123102866779,0.00421585160202361,0.0139123102866779,0.00295109612141653,0.103288364249578
1795.5,2549,0.0009000900090009,0.0009000900090009,0.0117011701170117,0.0162016201620162,0.0207020702070207,0,0.0009000900090009,0.527452745274527,0.0027002700270027,0.0018001800180018,0.0009000900090009,0,0.0414041404140414,0.0018001800180018,0,0,0.0414041404140414,0,0,0.141314131413141,0.0018001800180018,0.0072007200720072,0.0099009900990099,0.0306030603060306,0.009000900090009,0.0099009900990099,0.0045004500450045,0.018001800180018,0,0.099009900990099
1800.5,2583,0,0.00245298446443173,0.00408830744071954,0.00735895339329518,0.00408830744071954,0,0.00163532297628782,0.575633687653312,0.00163532297628782,0,0,0,0.0384300899427637,0.000817661488143908,0.000817661488143908,0.00163532297628782,0.0228945216680294,0.00163532297628782,0,0.125919869174162,0.00245298446443173,0.000817661488143908,0.0106295993458708,0.0286181520850368,0.0163532297628782,0.0114472608340147,0.000817661488143908,0.0171708912510221,0.000817661488143908,0.121831561733442
1805.5,2617,0,0,0.00370713623725672,0.0157553290083411,0.00741427247451344,0,0.00278035217794254,0.497683039851715,0.00092678405931418,0.00092678405931418,0,0,0.0454124189063948,0,0,0,0.0278035217794254,0.00185356811862836,0.00092678405931418,0.134383688600556,0.00185356811862836,0.00648748841519926,0.0176088971269694,0.036144578313253,0.0120481927710843,0.0111214087117702,0.00092678405931418,0.0166821130676552,0,0.157553290083411
1810.5,2651,0,0.000870322019147084,0.00783289817232376,0.010443864229765,0.00696257615317668,0,0.00174064403829417,0.547432550043516,0.00261096605744125,0.00174064403829417,0.00174064403829417,0,0.0417754569190601,0.000870322019147084,0.000870322019147084,0.00174064403829417,0.0156657963446475,0.00174064403829417,0.000870322019147084,0.158398607484769,0,0.00870322019147084,0.0121845082680592,0.0226283724978242,0.0191470844212359,0.00870322019147084,0.00261096605744125,0.00957354221061793,0.00174064403829417,0.111401218450827
1815.5,2685,0,0.00173761946133797,0.00781928757602085,0.0182450043440487,0.0147697654213727,0,0.00173761946133797,0.597741094700261,0.00347523892267593,0.000868809730668983,0,0,0.0191138140747176,0.000868809730668983,0,0.00173761946133797,0.0356211989574283,0.00173761946133797,0.000868809730668983,0.0981754995655951,0,0.0121633362293658,0.0156385751520417,0.0260642919200695,0.0104257167680278,0.0121633362293658,0.00347523892267593,0.0052128583840139,0.00173761946133797,0.108601216333623
1820.5,2719,0,0.000884173297966401,0.0017683465959328,0.0159151193633952,0.00442086648983201,0.000884173297966401,0,0.519009725906278,0.000884173297966401,0,0.000884173297966401,0,0.0380194518125553,0.0026525198938992,0,0.000884173297966401,0.0282935455349248,0.0017683465959328,0,0.151193633952255,0.000884173297966401,0.00707338638373121,0.013262599469496,0.0459770114942529,0.026525198938992,0.00972590627763042,0.00884173297966401,0.013262599469496,0.000884173297966401,0.106100795755968
1825.5,2753,0,0.00330305532617671,0.00578034682080925,0.0123864574731627,0.0074318744838976,0,0.00165152766308836,0.444260941370768,0.00330305532617671,0.00165152766308836,0.000825763831544178,0,0.0404624277456647,0.000825763831544178,0,0.00165152766308836,0.0445912469033856,0.00247729149463253,0,0.217175887696119,0.00165152766308836,0.00908340214698596,0.014037985136251,0.0198183319570603,0.0148637489677952,0.00825763831544178,0.00247729149463253,0.0396366639141206,0.000825763831544178,0.101568951279934
1830.5,2787,0,0.00495540138751239,0.00594648166501487,0.0138751238850347,0.00792864222001982,0,0.00198216055500496,0.529236868186323,0.00297324083250743,0.00297324083250743,0,0,0.0327056491575818,0.000991080277502478,0.000991080277502478,0,0.0247770069375619,0,0,0.203171456888008,0.00396432111000991,0.00792864222001982,0.0128840436075322,0.0287413280475719,0.020812685827552,0.00792864222001982,0.00198216055500496,0.0118929633300297,0.00297324083250743,0.068384539147671
1835.5,2821,0,0.00579470198675497,0.00496688741721854,0.0314569536423841,0.00745033112582781,0,0.000827814569536424,0.42135761589404,0.0033112582781457,0.000827814569536424,0.00165562913907285,0,0.0447019867549669,0.000827814569536424,0,0.00165562913907285,0.0306291390728477,0.00248344370860927,0.00165562913907285,0.216887417218543,0,0.033112582781457,0.021523178807947,0.0380794701986755,0.00827814569536424,0.0124172185430464,0.00910596026490066,0.0182119205298013,0.000827814569536424,0.081953642384106
1840.5,2855,0,0.0034965034965035,0.00466200466200466,0.0174825174825175,0.006993006993007,0,0.0034965034965035,0.407925407925408,0.00466200466200466,0.00116550116550117,0.00233100233100233,0,0.0407925407925408,0.00233100233100233,0,0,0.0291375291375291,0,0,0.276223776223776,0.0034965034965035,0.0163170163170163,0.0104895104895105,0.0314685314685315,0.0256410256410256,0.013986013986014,0.00932400932400932,0.0151515151515152,0,0.0734265734265734
1860.5,2991,0,0.00123456790123457,0.0123456790123457,0.0160493827160494,0.0037037037037037,0,0.00987654320987654,0.509876543209877,0.00493827160493827,0.00123456790123457,0.00123456790123457,0,0.0283950617283951,0.00123456790123457,0,0.00246913580246914,0.0172839506172839,0.00246913580246914,0,0.21358024691358,0.00246913580246914,0.0197530864197531,0.0123456790123457,0.0271604938271605,0.0234567901234568,0.0123456790123457,0.00493827160493827,0.0135802469135802,0.00123456790123457,0.0567901234567901
1865.5,3025,0,0,0.00596658711217184,0.00835322195704057,0.00477326968973747,0,0.0035799522673031,0.632458233890215,0.00119331742243437,0,0,0,0,0,0,0,0.0405727923627685,0,0.00119331742243437,0.140811455847255,0,0.0107398568019093,0.0119331742243437,0.022673031026253,0.0250596658711217,0.00238663484486874,0.00835322195704057,0.0143198090692124,0.00119331742243437,0.0644391408114559
1870.5,3059,0,0.0008424599831508,0.004212299915754,0.0092670598146588,0.0016849199663016,0.0008424599831508,0.0033698399326032,0.529907329401853,0.004212299915754,0,0,0,0.02106149957877,0,0,0,0.025273799494524,0,0.0016849199663016,0.226621735467565,0.0025273799494524,0.0117944397641112,0.0075821398483572,0.0227464195450716,0.0134793597304128,0.0117944397641112,0.0075821398483572,0.0151642796967144,0.0016849199663016,0.0766638584667228
1875.5,3093,0,0,0.00329489291598023,0.0230642504118616,0.00823723228995058,0,0.00823723228995058,0.296540362438221,0.00164744645799012,0.00494233937397035,0.00164744645799012,0,0.0313014827018122,0.00164744645799012,0,0.00329489291598023,0.0296540362438221,0.00164744645799012,0.00164744645799012,0.153212520593081,0.00164744645799012,0.028006589785832,0.255354200988468,0.0461285008237232,0.0214168039538715,0.0115321252059308,0.0098846787479407,0.0098846787479407,0,0.0461285008237232
1880.5,3127,0,0.000938086303939962,0.0075046904315197,0.0121951219512195,0.00375234521575985,0,0.00187617260787992,0.563789868667917,0.00281425891181989,0.000938086303939962,0.000938086303939962,0,0.0290806754221388,0,0,0.00375234521575985,0.0309568480300188,0.00187617260787992,0.000938086303939962,0.174484052532833,0.000938086303939962,0.0075046904315197,0.0121951219512195,0.0300187617260788,0.0206378986866792,0.0168855534709193,0.00469043151969981,0.0168855534709193,0.000938086303939962,0.0534709193245779
1885.5,3161,0,0,0.00364077669902913,0.0157766990291262,0.00242718446601942,0,0,0.518203883495146,0.00242718446601942,0.00364077669902913,0,0,0.0339805825242718,0,0,0.00242718446601942,0.0424757281553398,0.00121359223300971,0,0.162621359223301,0.00121359223300971,0.00970873786407767,0.0266990291262136,0.0327669902912621,0.0194174757281553,0.0169902912621359,0.00728155339805825,0.0230582524271845,0.00485436893203883,0.0691747572815534
1890.5,3195,0,0.000927643784786642,0.00463821892393321,0.0120593692022263,0.00463821892393321,0,0.000927643784786642,0.589053803339518,0.00278293135435993,0,0,0,0.0166975881261596,0,0,0,0.0315398886827458,0.00185528756957328,0,0.12152133580705,0.00278293135435993,0.00556586270871985,0.0064935064935065,0.0278293135435993,0.038961038961039,0.0148423005565863,0.0148423005565863,0.0306122448979592,0.00278293135435993,0.0686456400742115
1895.5,3230,0,0.00173611111111111,0.00520833333333333,0.015625,0.00434027777777778,0,0.00173611111111111,0.560763888888889,0.00347222222222222,0,0.000868055555555556,0,0.0182291666666667,0.000868055555555556,0,0.00347222222222222,0.0564236111111111,0.00173611111111111,0,0.0998263888888889,0.000868055555555556,0.0130208333333333,0.0138888888888889,0.0581597222222222,0.0243055555555556,0.0104166666666667,0.015625,0.0225694444444444,0.000868055555555556,0.0659722222222222
1900.5,3264,0,0.000668449197860963,0.0053475935828877,0.0120320855614973,0.00200534759358289,0,0.00334224598930481,0.642379679144385,0.00267379679144385,0.00200534759358289,0.000668449197860963,0,0.0153743315508021,0,0,0.00200534759358289,0.0260695187165775,0.000668449197860963,0,0.106951871657754,0.00200534759358289,0.0100267379679144,0.0120320855614973,0.0267379679144385,0.018716577540107,0.0113636363636364,0.0147058823529412,0.00935828877005348,0.000668449197860963,0.072192513368984
1905.5,3298,0,0.00107874865156419,0.00323624595469256,0.0140237324703344,0.00215749730312837,0,0,0.664509169363538,0.00107874865156419,0.00323624595469256,0.00215749730312837,0,0.0140237324703344,0.00215749730312837,0.00107874865156419,0.00431499460625674,0.0248112189859763,0.00107874865156419,0,0.0787486515641855,0,0.0194174757281553,0.0323624595469256,0.0442286947141316,0.0183387270765912,0.00970873786407767,0.0075512405609493,0.00539374325782093,0,0.0453074433656958
1910.5,3332,0,0.00194741966893866,0.00778967867575463,0.00973709834469328,0.00389483933787731,0,0.00194741966893866,0.628042843232717,0.00194741966893866,0.000973709834469328,0,0,0.0204479065238559,0.00292112950340798,0,0.000973709834469328,0.0331061343719572,0,0,0.124634858812074,0.00194741966893866,0.0282375851996105,0.00584225900681597,0.0262901655306719,0.0155793573515093,0.00973709834469328,0.00584225900681597,0.00876338851022395,0.000973709834469328,0.0584225900681597
1915.5,3366,0,0.00162337662337662,0.0211038961038961,0.0324675324675325,0.00162337662337662,0,0.00487012987012987,0.482142857142857,0.0064935064935065,0.00487012987012987,0.00324675324675325,0,0.00811688311688312,0.00162337662337662,0.00324675324675325,0,0.0487012987012987,0.00162337662337662,0.00162337662337662,0.176948051948052,0.00487012987012987,0.0324675324675325,0.0113636363636364,0.0470779220779221,0.0292207792207792,0.00974025974025974,0.00487012987012987,0.00811688311688312,0.00324675324675325,0.0487012987012987
1920.5,3400,0,0.00337078651685393,0.00337078651685393,0.00898876404494382,0.00224719101123596,0,0.00112359550561798,0.40561797752809,0.0101123595505618,0.00224719101123596,0.00112359550561798,0,0.0382022471910112,0,0,0,0.0292134831460674,0.00112359550561798,0,0.273033707865169,0.00898876404494382,0.00898876404494382,0.0112359550561798,0.0370786516853933,0.0213483146067416,0.0101123595505618,0.00449438202247191,0.0292134831460674,0.00337078651685393,0.0853932584269663
