"depth","best.age","min.age","max.age"
25,42,3,82
30,81,47,114
35,208,171,246
40,423,387,459
45,638,601,674
50,853,814,892
55,1068,1013,1112
60,1283,1212,1335
65,1498,1426,1557
70,1713,1634,1778
75,1928,1841,2000
80,2143,2045,2220
85,2358,2250,2443
90,2573,2455,2665
95,2855,2732,2950
100,3404,3290,3492
105,3954,3852,4034
110,4503,4415,4581
115,5053,4956,5143
120,5602,5495,5714
125,6152,6031,6285
130,6701,6538,6855
135,7250,7089,7425
140,7353,7196,7520
145,7455,7302,7616
150,7558,7385,7711
155,7660,7496,7807
160,7762,7607,7903
165,7865,7733,8000
170,7967,7847,8098
175,8070,7951,8197
180,8172,8057,8299
185,8274,8159,8400
190,8377,8262,8503
195,8479,8364,8608
200,8582,8466,8714
205,8684,8568,8821
210,8786,8668,8928
215,8889,8771,9038
220,8991,8871,9147
225,9093,8969,9255
230,9196,9068,9366
235,9298,9166,9477
240,9401,9264,9589
245,9503,9360,9706
250,9605,9455,9821
255,9669,9523,9882
260,9733,9588,9927
265,9797,9649,9983
270,9861,9711,10041
275,9924,9773,10102
280,9988,9833,10163
286,10065,9903,10238
290,10116,9948,10288
295,10180,10006,10354
300,10243,10064,10422
305,10307,10120,10490
310,10371,10176,10559
315,10435,10232,10629
320,10499,10289,10701
325,10562,10344,10772
330,10626,10398,10844
335,10690,10451,10916
340,10754,10504,10989
345,10818,10558,11064
350,10881,10611,11138
355,10945,10663,11213
360,11009,10714,11287
365,11073,10765,11362
370,11137,10817,11438
375,11200,10869,11514
380,11264,10921,11590
385,11328,10973,11667
390,11392,11025,11743
395,11456,11077,11820
400,11519,11129,11897
405,11612,11298,11919
410,11704,11433,11971
415,11796,11489,12048
420,11896,11557,12155
425,12008,11690,12251
430,12119,11823,12349
435,12231,11958,12450
440,12342,12091,12551
445,12454,12222,12652
450,12566,12351,12756
455,12677,12477,12860
460,12789,12600,12966
465,12900,12718,13073
470,13012,12835,13183
475,13123,12947,13294
480,13235,13057,13409
485,13346,13162,13523
490,13458,13266,13643
495,13569,13367,13766
