"depth","best.age","min.age","max.age"
12,982,949,1016
14,1153,1115,1193
16,1324,1281,1370
17,1410,1363,1458
18,1496,1447,1547
19,1581,1529,1635
20,1667,1612,1724
21,1753,1695,1812
22,1838,1778,1901
23,1924,1860,1989
25,2095,2026,2166
27,2267,2193,2344
28,2352,2276,2433
30,2524,2441,2609
32,2695,2607,2787
34,2866,2772,2963
36,3037,2938,3140
37,3123,3021,3229
38,3209,3103,3317
40.5,3423,3311,3539
42,3551,3435,3671
44,3674,3575,3774
47,3847,3759,3937
48,3904,3815,4001
50,4020,3897,4163
52,4206,4060,4353
53,4320,4100,4546
54,4434,4125,4751
55,4806,4529,5089
56,5177,4932,5428
58,5920,5734,6109
60,6663,6528,6807
62,7406,7283,7529
64,NA,NA,NA
65,NA,NA,NA
