"depth","best.age","min.age","max.age"
0,0,-38,38
15,62,6,121
25,104,13,195
35,297,206,385
45,489,390,587
55,682,564,793
65,875,736,1005
75,1068,907,1223
85,1261,1075,1441
95,1453,1242,1660
105,1646,1407,1878
115,1839,1571,2098
125,2032,1734,2317
135,2224,1897,2537
140,2321,1979,2647
150,2514,2141,2867
160,2706,2304,3087
165,2816,2409,3200
170,2955,2570,3324
180,3233,2881,3576
190,3511,3180,3840
200,3790,3460,4113
210,4068,3724,4400
220,4346,3972,4699
230,4624,4208,5006
240,4903,4428,5312
250,5181,4646,5628
260,5459,4858,5947
270,5663,5101,6125
280,5843,5357,6271
290,6022,5599,6423
300,6202,5819,6583
310,6381,6003,6749
320,6560,6168,6935
330,6740,6320,7139
340,6919,6459,7366
350,7100,6595,7599
360,7303,6824,7770
370,7506,7053,7948
380,7708,7272,8125
390,7911,7492,8311
400,8114,7709,8508
410,8317,7918,8712
420,8520,8119,8923
430,8722,8309,9138
440,8925,8496,9361
450,9128,8677,9592
460,9331,8850,9827
470,9533,9018,10064
480,9736,9188,10308
490,9939,9347,10574
500,10142,9506,10833
510,10346,9674,11083
520,10574,9963,11246
525,10689,10108,11325
530,10803,10254,11400
535,10917,10400,11469
540,11031,10537,11551
545,11145,10673,11634
565,11602,11211,11983
595,12288,11980,12590
620,12859,12545,13183
622,12904,12585,13233
624,12979,12664,13304
630,13459,13079,13849
635,13859,13304,14415
638,14099,13411,14775
641,14339,13509,15145
647,NA,NA,NA
652,NA,NA,NA
655,NA,NA,NA
660,NA,NA,NA
665,NA,NA,NA
