"sample.depths","sample.ages","Abies","Alnus.incana.type","Alnus.viridis.type","Artemisia","Betula","Carya","Amaranthaceae.undiff.","Corylus","Larix","Ostrya.Carpinus","Picea","Pinus.subg..Pinus","Pinus.subg..Strobus","Quercus","Salix","Asteraceae.subf..Asteroideae.undiff.","Poaceae","Populus.balsamifera","Cupressaceae","Cyperaceae","Fraxinus.nigra.type","Pinus.undiff.","Ambrosia.type","Thalictrum","Ulmus","Iva.annua","Myrica","Iva.xanthifolia","Ranunculus","Fraxinus.pennsylvanica","Rosaceae.undiff.","Ericaceae","Polygalaceae","Sarcobatus.vermiculatus","Fabaceae","Shepherdia.canadensis","Rhamnus.alnifolia","Acer.negundo","Lysimachia","Urtica.type","Acer.saccharum","Potentilla","Caryophyllaceae","Dryas","Saxifraga"
290,441,0.0231023102310231,0.0247524752475248,0.0577557755775578,0.0198019801980198,0.066006600660066,0.00165016501650165,0.00165016501650165,0.0033003300330033,0.0198019801980198,0.00165016501650165,0.429042904290429,0.316831683168317,0.0231023102310231,0.0033003300330033,0.0033003300330033,0.00165016501650165,0.00165016501650165,0.00165016501650165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,6904,0.0213464696223317,0.0262725779967159,0.0509031198686371,0.0147783251231527,0.152709359605911,0,0.00328407224958949,0,0.013136288998358,0,0.215106732348112,0.077175697865353,0.00985221674876847,0,0.00328407224958949,0.00164203612479475,0.00164203612479475,0.00821018062397373,0.00821018062397373,0.00164203612479475,0.00328407224958949,0.38752052545156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,7049,0.00557620817843866,0.0910780669144981,0.0910780669144981,0.00185873605947955,0.161710037174721,0,0.00185873605947955,0,0,0.00557620817843866,0.08364312267658,0.0910780669144981,0.0130111524163569,0.00557620817843866,0.00185873605947955,0.00743494423791822,0.0111524163568773,0.00185873605947955,0.00743494423791822,0.0185873605947955,0.00557620817843866,0.381040892193309,0.00185873605947955,0.00185873605947955,0.00185873605947955,0.00185873605947955,0.00371747211895911,0.00185873605947955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,7122,0.0230414746543779,0.0552995391705069,0.0568356374807988,0.0184331797235023,0.130568356374808,0,0.0076804915514593,0.00153609831029186,0.00307219662058372,0,0.192012288786482,0.0445468509984639,0.0138248847926267,0.00460829493087558,0.00614439324116743,0.00460829493087558,0.00460829493087558,0,0.0076804915514593,0.0076804915514593,0.00614439324116743,0.402457757296467,0,0,0.00153609831029186,0.00153609831029186,0.00153609831029186,0,0.00153609831029186,0.00307219662058372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,7195,0.0130081300813008,0.0796747967479675,0.0910569105691057,0.0016260162601626,0.151219512195122,0.0016260162601626,0.0048780487804878,0,0.0048780487804878,0.0016260162601626,0.141463414634146,0.0357723577235772,0.0130081300813008,0.0097560975609756,0.008130081300813,0.0048780487804878,0.008130081300813,0.0016260162601626,0.0130081300813008,0,0.0016260162601626,0.398373983739837,0.0065040650406504,0.0016260162601626,0,0.0016260162601626,0.0016260162601626,0.0016260162601626,0,0,0.0016260162601626,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,7267,0.0195488721804511,0.0285714285714286,0.0406015037593985,0.0240601503759399,0.115789473684211,0,0.00300751879699248,0.00150375939849624,0.00601503759398496,0,0.222556390977444,0.0616541353383459,0.0210526315789474,0.0075187969924812,0.00150375939849624,0.00902255639097744,0.00601503759398496,0,0.0075187969924812,0.0195488721804511,0.00300751879699248,0.384962406015038,0.00300751879699248,0,0.00150375939849624,0,0.00451127819548872,0,0,0,0.00150375939849624,0.00300751879699248,0.00150375939849624,0.00150375939849624,0,0,0,0,0,0,0,0,0,0,0
765,7330,0.0225303292894281,0.0623916811091854,0.0363951473136915,0.0277296360485269,0.109185441941075,0,0.00693240901213172,0.00693240901213172,0.0103986135181976,0.00173310225303293,0.181975736568458,0.0779896013864818,0.0155979202772964,0.00173310225303293,0,0.0138648180242634,0.00693240901213172,0.00519930675909879,0.0138648180242634,0.0121317157712305,0,0.374350086655113,0,0,0.00519930675909879,0,0.00173310225303293,0.00173310225303293,0,0,0,0,0,0.00173310225303293,0.00173310225303293,0,0,0,0,0,0,0,0,0,0
770,7384,0.0110192837465565,0.0275482093663912,0.0619834710743802,0.0220385674931129,0.163911845730028,0,0.00275482093663912,0,0,0.00137741046831956,0.133608815426997,0.0509641873278237,0.00550964187327824,0.00964187327823691,0.0068870523415978,0.00137741046831956,0.0068870523415978,0.00413223140495868,0.0179063360881543,0.012396694214876,0.00275482093663912,0.444903581267218,0.00550964187327824,0,0,0,0.00137741046831956,0,0,0,0,0.00137741046831956,0,0.00275482093663912,0,0.00137741046831956,0,0,0,0,0,0,0,0,0
775,7438,0.00978473581213307,0.0724070450097847,0.0782778864970646,0,0.209393346379648,0,0.00782778864970646,0.00195694716242661,0.00195694716242661,0.00195694716242661,0.117416829745597,0.0821917808219178,0.00195694716242661,0.00782778864970646,0.00587084148727984,0.00978473581213307,0.00587084148727984,0.00195694716242661,0.00782778864970646,0,0,0.356164383561644,0.00978473581213307,0,0.00391389432485323,0,0,0,0,0,0,0.00195694716242661,0,0.00195694716242661,0,0,0.00195694716242661,0,0,0,0,0,0,0,0
780,7492,0.0131004366812227,0.0378457059679767,0.0611353711790393,0.0131004366812227,0.20669577874818,0,0.0101892285298399,0.00436681222707424,0.00873362445414847,0,0.139737991266376,0.0771470160116448,0.00727802037845706,0.00145560407569141,0.00436681222707424,0.0116448326055313,0.00582241630276565,0.00145560407569141,0.00582241630276565,0.0131004366812227,0,0.363901018922853,0.00436681222707424,0,0.00145560407569141,0.00145560407569141,0,0,0,0,0,0,0.00291120815138282,0,0,0,0,0.00145560407569141,0.00145560407569141,0,0,0,0,0,0
785,7546,0.0119581464872945,0.0403587443946188,0.0672645739910314,0.0149476831091181,0.179372197309417,0,0.00747384155455904,0.00149476831091181,0.00448430493273543,0.00149476831091181,0.14050822122571,0.0852017937219731,0.00298953662182362,0.00448430493273543,0.00597907324364723,0.0104633781763827,0.00747384155455904,0.00298953662182362,0.0134529147982063,0.0134529147982063,0,0.367713004484305,0.00597907324364723,0.00149476831091181,0.00149476831091181,0,0.00149476831091181,0,0.00149476831091181,0,0,0,0,0,0,0,0,0,0,0.00149476831091181,0.00149476831091181,0.00149476831091181,0,0,0
790,NA,0.0123152709359606,0.0738916256157636,0.0566502463054187,0,0.455665024630542,0,0.00985221674876847,0.00985221674876847,0.00738916256157635,0.00246305418719212,0.160098522167488,0,0,0.00985221674876847,0.00492610837438424,0.0270935960591133,0.00738916256157635,0,0,0,0.00246305418719212,0.140394088669951,0.00985221674876847,0,0.00246305418719212,0,0.00492610837438424,0,0,0,0.00246305418719212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,NA,0.0118168389955687,0.0265878877400295,0.0590841949778434,0.0265878877400295,0.218611521418021,0,0.0103397341211226,0.00147710487444609,0.00295420974889217,0.00295420974889217,0.107828655834564,0.0561299852289513,0,0.00738552437223043,0.00738552437223043,0.00590841949778434,0.0103397341211226,0,0.0147710487444609,0.00590841949778434,0.00443131462333826,0.404726735598227,0.00738552437223043,0,0.00295420974889217,0.00295420974889217,0,0,0,0,0,0,0,0.00147710487444609,0,0,0,0,0,0,0,0,0,0,0
799,NA,0.0208333333333333,0.0284090909090909,0.0662878787878788,0.0265151515151515,0.185606060606061,0,0.0246212121212121,0.00378787878787879,0.0170454545454545,0,0.117424242424242,0.0151515151515152,0.00378787878787879,0.00568181818181818,0,0.00946969696969697,0.0151515151515152,0,0.0265151515151515,0.00946969696969697,0.00378787878787879,0.412878787878788,0.00378787878787879,0,0.00189393939393939,0,0.00189393939393939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,NA,0,0.0118043844856661,0.0404721753794266,0.0337268128161889,0.0809443507588533,0,0.0202360876897133,0,0.0134907251264755,0.00168634064080944,0.305227655986509,0.0708263069139966,0.00168634064080944,0.00337268128161889,0.0202360876897133,0.00337268128161889,0.00505902192242833,0.00168634064080944,0.0387858347386172,0.0185497470489039,0,0.306913996627319,0.0202360876897133,0,0.00168634064080944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,NA,0,0.004739336492891,0.0221169036334913,0.0695102685624013,0.0205371248025276,0,0.0221169036334913,0.00315955766192733,0.00631911532385466,0,0.162717219589258,0,0,0.00631911532385466,0.0868878357030016,0.033175355450237,0.0315955766192733,0.00631911532385466,0.0157977883096366,0.0821484992101106,0.004739336492891,0.347551342812006,0.042654028436019,0,0.004739336492891,0,0,0.00789889415481832,0,0,0,0,0,0.004739336492891,0,0.00157977883096367,0,0.00157977883096367,0,0,0,0.00157977883096367,0.00315955766192733,0.004739336492891,0.00157977883096367
