"depth","best.age","min.age","max.age"
25,-238,-541,-44
30,-183,-490,193
35,-116,-459,379
40,-26,-360,603
45,99,-243,854
52,355,-23,1229
56,556,200,1389
60,803,457,1662
64,1102,774,1866
68,1454,1134,2180
72,1856,1543,2566
76,2303,1992,2992
80,2790,2480,3446
84,3313,3004,3914
88,3867,3561,4429
92,4450,4146,4964
96,5055,4748,5516
100,5680,5369,6137
104,6318,6006,6702
108,6967,6654,7329
112,7621,7295,7964
116,8274,7936,8615
124,9554,9168,9892
128,10169,9768,10523
132,10759,10347,11134
140,11850,11398,12263
148,12811,12303,13275
152,13239,12698,13731
156,13632,13063,14158
164,14321,13709,14928
190,15854,15148,16697
200,16241,15524,17153
216,16743,16018,17717
232,17167,16437,18125
248,17527,16807,18426
264,17830,17129,18644
280,18085,17412,18795
296,18299,17668,18935
312,18482,17888,19081
330,18660,18103,19239
350,18833,18297,19391
370,18990,18454,19527
390,19142,18621,19674
410,19300,18792,19848
430,19474,18939,20075
450,19672,19046,20337
470,19890,19153,20645
490,20124,19258,20969
510,20368,19363,21296
530,20617,19488,21641
550,20867,19629,21981
570,21111,19808,22302
590,21346,20025,22578
610,21566,20289,22789
630,21778,20600,22943
650,22003,20956,23081
670,22262,21357,23265
690,22575,21736,23525
700,22758,21887,23725
930,30881,23940,39340
