"depth","best.age","min.age","max.age"
0,0,-2,3
12,186,180,193
25,387,373,401
37,573,552,594
50,774,746,802
62,960,924,994
75,1162,1118,1203
87,1347,1297,1396
100,1549,1491,1605
112,1735,1670,1798
125,1936,1864,2007
137,2122,2043,2200
150,2323,2236,2408
162,2509,2415,2601
175,2710,2609,2810
188,2912,2803,3019
200,3098,2982,3212
212,3284,3160,3404
225,3485,3354,3613
238,3686,3548,3822
255,3949,3801,4094
265,4104,3950,4255
275,4259,4099,4416
287,4445,4278,4608
300,4646,4472,4817
315,5020,4846,5196
325,5269,5082,5456
337,5568,5356,5783
350,5892,5640,6141
365,6265,5960,6557
375,6514,6173,6838
385,6763,6383,7119
400,7137,6700,7545
412,7435,6952,7886
425,7759,7223,8256
437,8058,7474,8599
450,8382,7745,8971
462,8680,7996,9316
475,9004,8266,9689
487,9303,8516,10034
500,9627,8787,10408
512,9925,9037,10753
525,10249,9307,11127
535,10498,9515,11415
542,10672,9661,11618
550,10872,9827,11848
560,11121,10034,12135
570,11370,10242,12424
580,11619,10450,12712
590,NA,NA,NA
600,NA,NA,NA
