"depth","best.age","min.age","max.age"
5,-13,-15,-11
100,367,338,392
210,808,745,861
300,1168,1078,1244
390,1528,1412,1628
480,1888,1745,2012
554,2184,2018,2326
579,2427,2271,2558
609,2760,2620,2884
639,3094,2960,3218
673,3472,3332,3599
703,3805,3651,3942
733,4139,3964,4298
767,4517,4326,4731
797,4844,4654,5054
827,5163,4999,5317
861,5525,5372,5670
871,5631,5476,5778
916,6110,5903,6316
955,6870,6690,7031
985,7498,7330,7653
1015,8126,7953,8293
1059,9048,8821,9246
1069,9257,9014,9467
1099,11273,10920,11629
1145,11784,11520,12042
1175,12117,11803,12411
1205,12495,12137,12827
1239,13026,12656,13435
1259,13339,12927,13883
1289,13807,13252,14572
1299,13963,13349,14806
1309,NA,NA,NA
1799,NA,NA,NA
1819,NA,NA,NA
1829,NA,NA,NA
