"depth","best.age","min.age","max.age"
1,-17,-36,2
10,95,62,130
20,221,162,282
30,346,260,436
40,471,358,590
50,597,455,745
60,722,553,900
70,847,649,1053
80,972,747,1209
90,1098,843,1363
100,1223,941,1518
110,1348,1038,1673
120,1474,1135,1828
130,1599,1232,1983
140,1724,1330,2138
170,2100,1621,2603
180,2225,1718,2758
190,2350,1816,2914
200,2476,1913,3068
210,2601,2010,3223
220,2726,2107,3378
230,2852,2204,3533
240,2977,2301,3688
250,3102,2398,3843
260,3227,2495,3998
270,3353,2593,4154
280,3478,2690,4308
290,3603,2787,4463
300,4144,3380,4945
310,4684,3959,5437
320,5225,4528,5940
330,5765,5089,6460
340,6306,5639,7005
350,6847,6166,7562
355,7117,6421,7846
370,7928,7170,8720
380,8468,7656,9321
390,9009,8131,9927
400,9549,8598,10538
410,10090,9067,11162
420,10630,9529,11790
425,10930,9861,12057
430,11296,10430,12209
435,11662,10995,12364
440,12029,11552,12523
445,12395,12094,12702
450,12761,12572,12992
455,NA,NA,NA
460,NA,NA,NA
465,NA,NA,NA
470,NA,NA,NA
475,NA,NA,NA
480,NA,NA,NA
485,NA,NA,NA
490,NA,NA,NA
495,NA,NA,NA
500,NA,NA,NA
