"depth","best.age","min.age","max.age"
0,-43,-43,-42
5,-31,-31,-31
10,-18,-18,-18
15,-4,-4,-4
20,12,12,13
25,29,27,29
30,47,46,47
35,66,66,67
40,87,86,88
45,109,108,110
50,132,132,133
55,156,156,157
60,182,181,182
65,208,206,209
70,236,235,238
75,265,264,268
80,296,294,299
90,360,357,365
100,429,423,435
110,503,496,512
120,582,572,593
130,665,652,680
140,753,736,772
150,846,824,869
160,943,917,972
170,1045,1012,1080
180,1151,1111,1193
190,1262,1215,1313
200,1377,1321,1437
210,1497,1430,1567
220,1621,1543,1703
230,1749,1659,1845
240,1882,1777,1992
250,2019,1898,2144
260,2160,2022,2303
275,2380,2213,2551
280,2455,2278,2637
290,2609,2409,2813
300,2767,2544,2996
310,2929,2680,3184
320,3095,2818,3378
330,3265,2958,3578
340,3439,3100,3785
350,3617,3244,3998
360,3799,3389,4216
370,NA,NA,NA
375,NA,NA,NA
