"depth","best.age","min.age","max.age"
0,-21,-60,18
25,66,28,105
45,135,97,173
65,205,168,244
85,274,237,313
105,343,306,382
120,395,358,435
125,413,375,452
145,482,444,522
165,552,512,591
185,621,582,663
205,690,650,732
220,742,700,784
240,812,770,856
260,881,838,926
280,951,906,996
300,1020,974,1067
320,1089,1042,1137
340,1159,1110,1208
360,1228,1177,1278
380,1298,1245,1349
400,1367,1313,1420
420,1436,1380,1491
440,1506,1448,1562
460,1575,1516,1633
480,1645,1583,1704
500,1714,1651,1775
520,1783,1718,1846
540,1853,1785,1917
560,1922,1853,1989
580,1992,1920,2060
600,2061,1988,2132
610,2096,2021,2167
620,2130,2054,2202
630,2165,2089,2239
640,2200,2122,2274
660,2269,2190,2346
680,2339,2257,2418
700,2408,2325,2490
720,2477,2391,2561
740,2547,2459,2633
760,2616,2526,2705
780,2686,2594,2777
800,2755,2660,2848
820,2824,2728,2920
830,2859,2762,2957
840,2894,2796,2993
850,2928,2829,3028
855,2946,2846,3046
857,2953,2853,3054
860,2963,2863,3064
865,2980,2880,3083
870,2998,2896,3100
880,3033,2930,3136
890,3067,2964,3172
900,3102,2997,3208
920,3171,3065,3280
940,3241,3131,3351
960,3310,3198,3423
980,3380,3266,3496
1000,3449,3332,3566
1020,3518,3400,3639
1040,3588,3467,3711
1050,3622,3501,3747
1065,3674,3550,3800
1075,3709,3584,3836
1083,3737,3611,3865
1085,3744,3617,3872
1088,4047,3869,4224
1090,4249,3997,4506
1100,5258,4538,5987
1105,6060,5693,6427
1110,6862,6721,7008
1115,7015,6875,7157
1120,7169,7026,7306
1125,7323,7180,7462
1130,7477,7331,7620
1135,7630,7481,7780
1140,7784,7627,7939
1145,7938,7771,8101
1150,8091,7915,8264
1155,8245,8057,8427
1160,8399,8197,8589
1165,8553,8338,8754
1170,8706,8479,8919
1175,8860,8619,9085
1180,9014,8759,9252
1185,9167,8900,9420
1190,9321,9039,9587
1200,9629,9316,9922
1210,9936,9592,10258
1220,10243,9867,10595
1230,10551,10143,10934
1240,10858,10417,11271
1250,11166,10689,11608
1260,11473,10964,11947
1270,11682,11375,11997
1280,11891,11616,12168
1290,12823,12484,13138
1300,13756,13214,14226
1310,14688,13898,15353
1320,15620,14571,16491
1330,16553,15241,17637
1340,NA,NA,NA
1350,NA,NA,NA
1360,NA,NA,NA
1370,NA,NA,NA
1380,NA,NA,NA
1390,NA,NA,NA
1430,NA,NA,NA
