"depth","best.age","min.age","max.age"
1,46,-37,130
10,226,142,315
20,426,325,534
30,626,501,768
40,827,674,1011
50,1027,845,1256
60,1227,1016,1504
70,1427,1184,1754
80,1627,1352,2007
90,1828,1519,2257
100,2028,1685,2506
110,2258,1899,2758
120,2577,2250,3012
130,2895,2584,3273
140,3214,2916,3547
150,3533,3243,3835
160,3852,3559,4134
170,4171,3868,4446
180,4489,4171,4771
190,4808,4461,5102
200,5127,4742,5444
210,5434,5039,5760
220,5707,5379,5980
230,5980,5702,6226
240,6252,6008,6494
250,6525,6283,6795
260,6798,6519,7113
265,NA,NA,NA
270,NA,NA,NA
275,NA,NA,NA
280,NA,NA,NA
290,NA,NA,NA
